actor_1,actor_2
0.5146604180335999, 0.48533955216407776
0.3575323522090912, 0.6424676775932312
0.519677460193634, 0.4803224802017212
0.366372287273407, 0.6336277723312378
0.526308536529541, 0.4736914038658142
0.37614431977272034, 0.6238556504249573
0.5347078442573547, 0.4652920961380005
0.38713380694389343, 0.6128661632537842
0.545063853263855, 0.45493611693382263
0.39966079592704773, 0.6003391742706299
0.5575977563858032, 0.4424022138118744
0.4227443039417267, 0.5772556662559509
0.5722867846488953, 0.42771318554878235
0.45763179659843445, 0.5423682332038879
0.7015072107315063, 0.29849275946617126
0.8174367547035217, 0.18256324529647827
0.9734134078025818, 0.02658657915890217
0.9999557733535767, 4.422165147843771e-05
1.0, 2.326110193351383e-09
