actor_1,actor_2
29.981481552124023, 40.37036895751953
37.925926208496094, 30.38888931274414
28.962963104248047, 40.981483459472656
39.75926208496094, 29.981481552124023
32.62963104248047, 45.25926208496094
47.09259033203125, 30.185184478759766
32.62963104248047, 45.25926208496094
47.09259033203125, 30.185184478759766
35.074073791503906, 44.85185241699219
47.09259033203125, 30.185184478759766
35.074073791503906, 44.85185241699219
45.87036895751953, 32.62963104248047
40.574073791503906, 43.62963104248047
44.85185241699219, 31.203704833984375
43.018516540527344, 39.14814758300781
27.33333396911621, 43.425926208496094
32.62963104248047, 45.25926208496094
44.44444274902344, 33.24074172973633
35.074073791503906, 44.85185241699219
45.87036895751953, 32.62963104248047
40.574073791503906, 43.62963104248047
48.11111068725586, 33.44444274902344
41.796295166015625, 46.074073791503906
46.481483459472656, 31.61111068725586
44.24073791503906, 41.185184478759766
27.537036895751953, 43.62963104248047
36.09259033203125, 47.703704833984375
46.481483459472656, 34.46296310424805
36.09259033203125, 50.75926208496094
48.11111068725586, 33.44444274902344
41.38888931274414, 49.94444274902344
48.11111068725586, 33.44444274902344
41.38888931274414, 49.94444274902344
46.481483459472656, 31.61111068725586
44.44444274902344, 42.814815521240234
27.537036895751953, 43.62963104248047
33.03703689575195, 48.314815521240234
46.481483459472656, 34.46296310424805
36.09259033203125, 50.75926208496094
48.11111068725586, 33.44444274902344
41.38888931274414, 49.94444274902344
48.11111068725586, 33.44444274902344
41.38888931274414, 49.94444274902344
46.481483459472656, 31.61111068725586
44.44444274902344, 42.814815521240234
27.537036895751953, 43.62963104248047
33.03703689575195, 48.314815521240234
46.481483459472656, 34.46296310424805
36.09259033203125, 50.75926208496094
46.481483459472656, 34.46296310424805
36.09259033203125, 50.75926208496094
48.11111068725586, 33.44444274902344
40.981483459472656, 49.333335876464844
50.96296310424805, 33.44444274902344
40.981483459472656, 49.333335876464844
50.96296310424805, 33.44444274902344
40.981483459472656, 49.333335876464844
47.296295166015625, 31.407407760620117
44.03703689575195, 41.38888931274414
27.537036895751953, 43.018516540527344
32.62963104248047, 48.11111068725586
49.12963104248047, 34.25925827026367
35.685184478759766, 50.35185241699219
49.12963104248047, 34.25925827026367
35.685184478759766, 50.35185241699219
50.96296310424805, 33.44444274902344
35.685184478759766, 50.35185241699219
50.96296310424805, 33.44444274902344
40.981483459472656, 49.333335876464844
50.96296310424805, 33.44444274902344
36.296295166015625, 48.11111068725586
50.96296310424805, 33.44444274902344
36.296295166015625, 48.11111068725586
47.296295166015625, 31.407407760620117
44.03703689575195, 41.38888931274414
27.537036895751953, 43.018516540527344
32.62963104248047, 48.11111068725586
49.12963104248047, 34.25925827026367
30.592592239379883, 44.44444274902344
49.12963104248047, 34.25925827026367
32.425926208496094, 46.481483459472656
49.12963104248047, 34.25925827026367
32.425926208496094, 46.481483459472656
49.12963104248047, 34.25925827026367
32.425926208496094, 46.481483459472656
49.12963104248047, 34.25925827026367
32.425926208496094, 46.481483459472656
50.96296310424805, 33.44444274902344
32.425926208496094, 46.481483459472656
50.96296310424805, 33.44444274902344
32.425926208496094, 46.481483459472656
50.96296310424805, 33.44444274902344
32.425926208496094, 46.481483459472656
50.96296310424805, 33.44444274902344
36.296295166015625, 48.11111068725586
50.96296310424805, 33.44444274902344
36.296295166015625, 48.11111068725586
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
36.09259033203125, 52.38888931274414
52.796295166015625, 34.25925827026367
32.62963104248047, 50.96296310424805
52.796295166015625, 34.25925827026367
32.62963104248047, 50.96296310424805
45.25926208496094, 37.314815521240234
32.62963104248047, 50.96296310424805
45.25926208496094, 37.314815521240234
32.62963104248047, 50.96296310424805
43.22222137451172, 38.53703689575195
32.62963104248047, 50.96296310424805
43.22222137451172, 38.53703689575195
32.62963104248047, 50.96296310424805
43.22222137451172, 38.53703689575195
32.62963104248047, 50.96296310424805
43.22222137451172, 38.53703689575195
32.62963104248047, 50.96296310424805
43.22222137451172, 38.53703689575195
30.592592239379883, 46.88888931274414
43.22222137451172, 38.53703689575195
30.592592239379883, 46.88888931274414
43.22222137451172, 38.53703689575195
30.592592239379883, 46.88888931274414
35.481483459472656, 35.88888931274414
36.09259033203125, 27.537036895751953
45.25926208496094, 37.314815521240234
32.425926208496094, 47.296295166015625
45.25926208496094, 37.314815521240234
30.38888931274414, 45.25926208496094
43.22222137451172, 38.53703689575195
30.38888931274414, 45.25926208496094
43.22222137451172, 38.53703689575195
28.759258270263672, 41.796295166015625
43.22222137451172, 38.53703689575195
28.759258270263672, 41.796295166015625
35.481483459472656, 35.88888931274414
36.09259033203125, 27.537036895751953
45.25926208496094, 37.314815521240234
30.38888931274414, 45.25926208496094
43.22222137451172, 38.53703689575195
28.759258270263672, 41.796295166015625
43.22222137451172, 38.53703689575195
28.759258270263672, 41.796295166015625
32.425926208496094, 37.925926208496094
35.27777862548828, 27.94444465637207
37.925926208496094, 42.203704833984375
41.185184478759766, 27.740741729736328
43.425926208496094, 37.518516540527344
33.85185241699219, 44.85185241699219
40.166664123535156, 41.185184478759766
38.53703689575195, 26.518518447875977
42.203704833984375, 33.85185241699219
33.85185241699219, 44.85185241699219
43.425926208496094, 37.518516540527344
33.85185241699219, 44.85185241699219
