<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-49.80079651 -49.80079651 -48.57071686]
[-49.80079651 -49.80079651 -48.57071686]
[-49.60657501 -49.80079651 -48.89442444]
[-49.47708893 -49.4123497  -48.8296814 ]
[-49.47708893 -49.47708893 -48.76493835]
[-49.47708893 -49.4123497  -48.76493835]
[-49.47708893 -49.4123497  -48.76493835]
[-49.47708893 -49.28286743 -48.95916367]
[-49.34761047 -49.47708893 -48.76493835]
[-49.54183197 -49.73605347 -49.02390289]
[-49.60657501 -49.67131424 -49.08864594]
[-49.60657501 -49.67131424 -49.08864594]
[-49.47708893 -49.54183197 -48.76493835]
[-49.60657501 -49.86553955 -48.95916367]
[-49.67131424 -49.73605347 -49.02390289]
[-49.80079651 -49.86553955 -49.02390289]
[-49.73605347 -49.86553955 -48.89442444]
[-49.73605347 -49.86553955 -48.89442444]
[-49.67131424 -49.86553955 -48.76493835]
[-49.54183197 -49.60657501 -48.95916367]
[-49.47708893 -49.73605347 -48.89442444]
[-49.54183197 -49.67131424 -48.95916367]
[-49.60657501 -49.80079651 -48.89442444]
[-49.60657501 -49.80079651 -48.89442444]
[-49.54183197 -49.86553955 -48.8296814 ]
[-49.4123497  -49.67131424 -48.76493835]
[-49.34761047 -49.54183197 -48.50597382]
[-49.47708893 -49.54183197 -48.8296814 ]
[-49.60657501 -49.47708893 -48.95916367]
[-49.60657501 -49.47708893 -48.95916367]
[-49.73605347 -49.73605347 -49.08864594]
[-49.60657501 -49.54183197 -49.02390289]
[-49.67131424 -49.54183197 -48.44123459]
[-49.80079651 -49.67131424 -48.76493835]
[-49.80079651 -49.80079651 -48.57071686]
[-49.47708893 -49.67131424 -48.57071686]
[-49.60657501 -49.80079651 -48.89442444]
[-49.47708893 -49.4123497  -48.8296814 ]
[-49.47708893 -49.47708893 -48.76493835]
[-49.47708893 -49.4123497  -48.76493835]
[-49.47708893 -49.4123497  -48.76493835]
[-49.47708893 -49.28286743 -48.95916367]
[-49.34761047 -49.47708893 -48.76493835]
[-49.54183197 -49.73605347 -49.02390289]
[-49.60657501 -49.67131424 -49.08864594]
[-49.60657501 -49.67131424 -49.08864594]
[-49.47708893 -49.67131424 -48.57071686]
[-49.60657501 -49.86553955 -48.95916367]
[-49.67131424 -49.73605347 -49.02390289]
[-49.80079651 -49.86553955 -49.02390289]
[-49.73605347 -49.86553955 -48.89442444]
[-49.73605347 -49.86553955 -48.89442444]
[-49.67131424 -49.86553955 -48.76493835]
[-49.54183197 -49.60657501 -48.95916367]
[-49.47708893 -49.73605347 -48.89442444]
[-49.54183197 -49.67131424 -48.95916367]
[-49.60657501 -49.80079651 -48.89442444]
[-49.60657501 -49.80079651 -48.89442444]
[-49.54183197 -49.93027878 -48.89442444]
[-49.4123497  -49.67131424 -48.76493835]
[-49.47708893 -49.54183197 -48.8296814 ]
[-49.47708893 -49.54183197 -48.8296814 ]
[-49.60657501 -49.47708893 -48.95916367]
[-49.60657501 -49.47708893 -48.95916367]
[-49.67131424 -49.54183197 -49.15338898]
[-49.60657501 -49.54183197 -49.02390289]
[-49.73605347 -49.67131424 -48.6354599 ]
[-49.80079651 -49.67131424 -48.76493835]
[-49.80079651 -49.80079651 -48.57071686]
[-49.60657501 -49.80079651 -48.89442444]
[-49.47708893 -49.47708893 -48.8296814 ]
[-49.47708893 -49.47708893 -48.76493835]
[-49.47708893 -49.4123497  -48.76493835]
[-49.47708893 -49.4123497  -48.76493835]
[-49.47708893 -49.28286743 -48.95916367]
[-49.47708893 -49.28286743 -48.95916367]
[-49.34761047 -49.47708893 -48.76493835]
[-49.54183197 -49.73605347 -49.02390289]
[-49.60657501 -49.67131424 -49.08864594]
[-49.60657501 -49.67131424 -49.08864594]
[-49.80079651 -49.86553955 -48.57071686]
[-49.47708893 -49.73605347 -48.6354599 ]
[-49.67131424 -49.73605347 -49.02390289]
[-49.80079651 -49.86553955 -49.02390289]
[-49.73605347 -49.86553955 -48.89442444]
[-49.60657501 -49.60657501 -48.76493835]
[-49.54183197 -49.47708893 -48.8296814 ]
[-49.54183197 -49.60657501 -48.95916367]
[-49.47708893 -49.73605347 -48.89442444]
[-49.54183197 -49.67131424 -48.95916367]
[-49.60657501 -49.80079651 -48.89442444]
[-49.60657501 -49.80079651 -48.89442444]
[-49.54183197 -49.93027878 -48.89442444]
[-49.4123497  -49.67131424 -48.76493835]
[-49.47708893 -49.54183197 -48.8296814 ]
[-49.47708893 -49.54183197 -48.8296814 ]
[-49.60657501 -49.47708893 -48.95916367]
[-49.73605347 -49.73605347 -49.08864594]
[-49.67131424 -49.54183197 -49.15338898]
[-49.60657501 -49.54183197 -49.02390289]
[-49.73605347 -49.67131424 -48.6354599 ]
[-49.80079651 -49.80079651 -48.57071686]
[-49.80079651 -49.80079651 -48.57071686]
[-49.60657501 -49.80079651 -48.89442444]
[-49.47708893 -49.47708893 -48.8296814 ]
[-49.47708893 -49.47708893 -48.76493835]
[-49.47708893 -49.4123497  -48.76493835]
[-49.47708893 -49.4123497  -48.76493835]
[-49.47708893 -49.28286743 -48.95916367]
[-49.47708893 -49.28286743 -48.95916367]
[-49.4123497  -49.47708893 -48.89442444]
[-49.60657501 -49.67131424 -49.08864594]
[-49.60657501 -49.67131424 -49.08864594]
[-49.47708893 -49.54183197 -48.76493835]
[-49.80079651 -49.86553955 -48.57071686]
[-49.67131424 -49.73605347 -49.02390289]
[-49.67131424 -49.73605347 -49.02390289]
[-49.80079651 -49.80079651 -48.95916367]
[-49.73605347 -49.86553955 -48.89442444]
[-49.60657501 -49.60657501 -48.76493835]
[-49.4123497  -49.34761047 -48.8296814 ]
[-49.54183197 -49.60657501 -48.95916367]
[-49.47708893 -49.73605347 -48.89442444]
[-49.54183197 -49.67131424 -48.95916367]
[-49.60657501 -49.80079651 -48.89442444]
[-49.60657501 -49.80079651 -48.89442444]
[-49.54183197 -49.93027878 -48.89442444]
[-49.4123497  -49.67131424 -48.76493835]
[-49.47708893 -49.54183197 -48.8296814 ]
[-49.60657501 -49.67131424 -48.8296814 ]
[-49.60657501 -49.47708893 -48.95916367]
[-49.73605347 -49.73605347 -49.08864594]
