tm1,tm2,steps
55,54,13737
20,23,13780
16,19,13815
28,31,13874
27,32,13933
25,21,13979
43,45,14067
15,19,14101
23,23,14147
82,77,14306
42,39,14387
20,19,14426
27,26,14479
65,68,14612
28,30,14670
72,63,14805
26,24,14855
28,30,14913
10,11,14934
26,26,14986
9,10,15005
8,6,15019
20,17,15056
15,15,15086
27,32,15145
19,18,15182
16,17,15215
20,22,15257
78,69,15404
35,37,15476
18,18,15512
11,9,15532
17,23,15572
8,11,15591
49,35,15675
30,28,15733
21,26,15780
9,4,15793
47,53,15893
7,6,15906
39,29,15974
21,20,16015
17,12,16044
56,60,16160
8,10,16178
39,36,16253
42,41,16336
26,31,16393
34,33,16460
14,13,16487
36,37,16560
30,26,16616
76,63,16755
4,11,16770
26,29,16825
100,102,17027
60,50,17137
59,52,17248
9,9,17266
35,35,17336
20,20,17376
7,5,17388
15,11,17414
10,15,17439
38,39,17516
22,28,17566
52,55,17673
45,39,17757
30,26,17813
96,105,18014
119,111,18244
12,9,18265
28,31,18324
6,9,18339
12,16,18367
9,1,18377
11,12,18400
17,17,18434
10,10,18454
48,47,18549
66,53,18668
57,68,18793
10,7,18810
27,28,18865
16,18,18899
18,17,18934
67,70,19071
8,9,19088
62,57,19207
9,17,19233
47,57,19337
15,12,19364
19,14,19397
81,90,19568
44,44,19656
20,22,19698
39,38,19775
9,13,19797
57,66,19920
66,65,20051
30,30,20111
14,17,20142
20,17,20179
14,12,20205
15,13,20233
25,22,20280
29,30,20339
7,13,20359
16,14,20389
63,75,20527
32,31,20590
32,30,20652
6,9,20667
38,46,20751
125,121,20997
16,20,21033
25,27,21085
28,29,21142
20,18,21180
22,24,21226
79,70,21375
29,21,21425
31,32,21488
79,70,21637
51,50,21738
33,26,21797
22,24,21843
24,18,21885
70,67,22022
32,32,22086
83,91,22260
12,11,22283
36,35,22354
29,33,22416
16,16,22448
66,78,22592
38,45,22675
45,40,22760
57,53,22870
26,22,22918
26,26,22970
15,14,22999
161,165,23325
82,74,23481
24,22,23527
152,150,23829
12,15,23856
45,42,23943
41,40,24024
40,44,24108
11,15,24134
18,18,24170
11,12,24193
96,95,24384
15,11,24410
51,43,24504
55,48,24607
87,88,24782
127,125,25034
40,41,25115
74,65,25254
101,102,25457
32,29,25518
15,16,25549
11,14,25574
55,55,25684
34,35,25753
122,119,25994
13,21,26028
39,40,26107
23,23,26153
61,54,26268
16,11,26295
16,17,26328
155,158,26641
35,32,26708
50,60,26818
42,39,26899
31,40,26970
21,22,27013
12,9,27034
68,61,27163
64,63,27290
88,85,27463
50,58,27571
90,97,27758
14,15,27787
7,13,27807
31,26,27864
65,62,27991
66,78,28135
37,38,28210
31,30,28271
45,36,28352
9,8,28369
99,95,28563
33,35,28631
105,99,28835
215,208,29258
50,41,29349
24,29,29402
114,104,29620
24,28,29672
25,25,29722
21,20,29763
55,46,29864
41,34,29939
102,109,30150
75,65,30290
96,94,30480
10,6,30496
47,42,30585
179,170,30934
24,28,30986
75,80,31141
90,89,31320
54,50,31424
53,58,31535
10,6,31551
52,51,31654
12,9,31675
219,211,32105
7,9,32121
47,41,32209
13,18,32240
62,57,32359
102,97,32558
105,99,32762
23,21,32806
47,47,32900
82,88,33070
32,26,33128
84,78,33290
55,55,33400
16,14,33430
30,29,33489
109,99,33697
50,55,33802
91,99,33992
28,32,34052
45,40,34137
109,110,34356
89,82,34527
24,19,34570
133,124,34827
79,92,34998
27,23,35048
10,12,35070
41,41,35152
92,85,35329
152,151,35632
54,51,35737
25,30,35792
15,9,35816
93,88,35997
75,77,36149
41,36,36226
86,76,36388
60,53,36501
50,51,36602
45,54,36701
159,162,37022
27,28,37077
52,53,37182
98,90,37370
163,157,37690
82,74,37846
35,34,37915
50,46,38011
14,14,38039
39,40,38118
71,80,38269
16,17,38302
65,63,38430
29,25,38484
48,47,38579
29,28,38636
8,16,38660
73,80,38813
102,87,39002
14,9,39025
85,84,39194
61,53,39308
55,55,39418
30,28,39476
110,107,39693
51,45,39789
125,118,40032
84,79,40195
12,12,40219
40,38,40297
46,57,40400
104,98,40602
78,77,40757
38,37,40832
69,61,40962
38,44,41044
91,85,41220
60,61,41341
105,99,41545
200,195,41940
87,81,42108
61,57,42226
51,50,42327
61,54,42442
8,7,42457
46,49,42552
31,31,42614
90,84,42788
251,249,43288
62,48,43398
52,48,43498
48,47,43593
121,118,43832
151,152,44135
104,105,44344
63,65,44472
53,55,44580
93,88,44761
56,59,44876
37,34,44947
182,180,45309
44,43,45396
58,68,45522
12,13,45547
99,95,45741
79,63,45883
85,81,46049
12,11,46072
22,24,46118
114,110,46342
48,42,46432
86,92,46610
65,55,46730
69,71,46870
75,79,47024
44,48,47116
129,130,47375
73,68,47516
101,97,47714
126,117,47957
94,83,48134
46,51,48231
154,151,48536
51,56,48643
68,68,48779
53,57,48889
95,96,49080
134,120,49334
92,85,49511
61,50,49622
213,220,50055
54,58,50167
17,18,50202
38,40,50280
98,106,50484
123,122,50729
99,104,50932
30,22,50984
29,26,51039
95,96,51230
65,52,51347
24,27,51398
66,56,51520
100,96,51716
78,72,51866
123,118,52107
79,88,52274
178,169,52621
151,148,52920
174,166,53260
15,16,53291
54,54,53399
81,69,53549
155,152,53856
103,95,54054
74,65,54193
83,84,54360
28,33,54421
100,90,54611
55,53,54719
22,23,54764
63,58,54885
131,125,55141
49,49,55239
46,48,55333
19,20,55372
12,16,55400
57,46,55503
193,195,55891
20,23,55934
59,47,56040
100,104,56244
42,47,56333
141,133,56607
7,10,56624
40,36,56700
40,41,56781
33,31,56845
39,42,56926
50,54,57030
64,74,57168
9,9,57186
141,139,57466
129,139,57734
89,89,57912
29,28,57969
119,114,58202
108,106,58416
127,132,58675
135,127,58937
83,81,59101
83,77,59261
105,109,59475
22,21,59518
159,153,59830
83,76,59989
47,36,60072
136,128,60336
110,115,60561
74,67,60702
59,61,60822
108,102,61032
101,99,61232
27,25,61284
8,11,61303
249,237,61789
77,74,61940
110,101,62151
19,23,62193
62,66,62321
88,85,62494
159,152,62805
26,30,62861
14,13,62888
57,47,62992
103,106,63201
71,70,63342
64,79,63485
85,81,63651
93,80,63824
48,56,63928
159,154,64241
135,127,64503
12,7,64522
68,57,64647
48,42,64737
148,148,65033
25,28,65086
106,107,65299
72,65,65436
86,78,65600
247,253,66100
29,26,66155
210,196,66561
137,130,66828
15,15,66858
70,66,66994
32,30,67056
131,126,67313
70,75,67458
82,78,67618
21,22,67661
40,40,67741
34,37,67812
24,31,67867
64,78,68009
25,27,68061
6,11,68078
87,73,68238
17,18,68273
49,52,68374
26,30,68430
62,46,68538
86,98,68722
83,69,68874
30,34,68938
22,21,68981
16,14,69011
158,156,69325
58,54,69437
101,89,69627
63,59,69749
112,101,69962
93,100,70155
118,107,70380
50,45,70475
45,43,70563
125,131,70819
51,52,70922
79,84,71085
88,80,71253
90,91,71434
225,222,71881
125,124,72130
45,56,72231
55,56,72342
23,23,72388
50,50,72488
76,87,72651
46,50,72747
154,150,73051
51,46,73148
9,9,73166
105,98,73369
44,51,73464
69,60,73593
56,50,73699
116,110,73925
151,144,74220
96,97,74413
65,53,74531
31,30,74592
24,25,74641
199,205,75045
156,141,75342
151,143,75636
60,44,75740
250,250,76240
98,91,76429
73,90,76592
123,118,76833
64,52,76949
88,76,77113
206,201,77520
189,180,77889
75,83,78047
123,131,78301
58,64,78423
130,123,78676
96,104,78876
149,143,79168
16,17,79201
31,37,79269
38,41,79348
54,51,79453
86,75,79614
80,72,79766
50,48,79864
11,13,79888
170,177,80235
166,178,80579
82,79,80740
93,81,80914
21,20,80955
198,204,81357
65,62,81484
77,85,81646
92,90,81828
67,75,81970
76,69,82115
32,27,82174
76,66,82316
128,112,82556
154,143,82853
113,106,83072
46,45,83163
53,63,83279
83,72,83434
55,51,83540
39,46,83625
101,94,83820
145,157,84122
75,64,84261
36,31,84328
90,81,84499
14,15,84528
31,29,84588
74,70,84732
10,8,84750
118,109,84977
72,57,85106
70,60,85236
14,13,85263
155,146,85564
40,43,85647
49,43,85739
80,66,85885
120,117,86122
80,93,86295
55,59,86409
224,230,86863
131,125,87119
237,229,87585
94,85,87764
14,13,87791
56,68,87915
87,88,88090
68,81,88239
34,36,88309
87,85,88481
9,6,88496
94,89,88679
83,86,88848
51,50,88949
127,122,89198
107,101,89406
148,141,89695
96,89,89880
201,211,90292
89,98,90479
75,74,90628
219,229,91076
35,41,91152
31,31,91214
50,47,91311
92,80,91483
154,140,91777
86,99,91962
84,83,92129
146,153,92428
166,157,92751
162,167,93080
59,71,93210
28,29,93267
132,143,93542
248,252,94042
39,43,94124
20,23,94167
86,73,94326
149,146,94621
183,176,94980
129,122,95231
61,47,95339
55,43,95437
80,65,95582
146,145,95873
114,113,96100
18,17,96135
37,36,96208
59,68,96335
87,96,96518
62,51,96631
78,87,96796
117,104,97017
106,105,97228
12,10,97250
160,149,97559
14,18,97591
80,65,97736
197,183,98116
152,140,98408
65,61,98534
215,227,98976
89,79,99144
59,61,99264
253,247,99764
94,94,99952
38,34,100024
49,49,100122
27,28,100177
83,73,100333
48,38,100419
105,99,100623
28,26,100677
112,105,100894
75,81,101050
79,87,101216
80,71,101367
235,226,101828
222,232,102282
68,57,102407
130,116,102653
71,78,102802
119,113,103034
105,95,103234
34,35,103303
62,75,103440
61,59,103560
249,251,104060
121,126,104307
62,55,104424
246,248,104918
43,39,105000
110,101,105211
70,60,105341
143,135,105619
110,101,105830
49,45,105924
72,82,106078
89,78,106245
96,88,106429
108,121,106658
202,198,107058
14,16,107088
107,95,107290
112,103,107505
77,73,107655
95,84,107834
107,97,108038
89,91,108218
43,49,108310
37,33,108380
81,70,108531
26,33,108590
27,27,108644
89,82,108815
97,86,108998
67,60,109125
105,93,109323
109,100,109532
95,85,109712
64,51,109827
74,82,109983
107,93,110183
79,73,110335
55,58,110448
45,52,110545
85,76,110706
125,120,110951
56,49,111056
88,83,111227
122,128,111477
133,121,111731
64,65,111860
57,66,111983
70,59,112112
115,122,112349
72,67,112488
82,69,112639
93,81,112813
105,93,113011
88,80,113179
102,95,113376
138,130,113644
78,64,113786
28,36,113850
37,45,113932
60,46,114038
194,185,114417
94,82,114593
108,99,114800
84,70,114954
112,102,115168
69,78,115315
69,65,115449
98,102,115649
68,67,115784
77,64,115925
87,97,116109
109,96,116314
85,95,116494
54,59,116607
175,170,116952
117,130,117199
74,64,117337
101,86,117524
103,94,117721
72,57,117850
21,27,117898
87,80,118065
131,119,118315
43,36,118394
47,43,118484
137,146,118767
52,58,118877
77,69,119023
64,76,119163
72,67,119302
99,104,119505
83,95,119683
41,42,119766
192,187,120145
250,250,120645
113,101,120859
77,64,121000
70,58,121128
132,123,121383
28,33,121444
79,89,121612
93,77,121782
146,141,122069
248,252,122569
129,141,122839
159,148,123146
54,47,123247
87,75,123409
93,106,123608
84,74,123766
55,54,123875
92,99,124066
115,101,124282
164,155,124601
99,88,124788
83,73,124944
96,80,125120
138,133,125391
85,74,125550
20,19,125589
66,56,125711
86,79,125876
34,36,125946
40,34,126020
41,45,126106
178,162,126446
178,185,126809
48,56,126913
63,74,127050
95,89,127234
82,72,127388
72,80,127540
73,61,127674
78,72,127824
85,74,127983
120,119,128222
79,68,128369
142,136,128647
84,77,128808
82,70,128960
105,112,129177
159,154,129490
154,141,129785
60,63,129908
99,92,130099
133,117,130349
40,48,130437
75,87,130599
68,71,130738
73,63,130874
68,73,131015
53,68,131136
88,81,131305
134,135,131574
131,116,131821
72,60,131953
112,98,132163
98,91,132352
220,212,132784
145,141,133070
75,89,133234
64,67,133365
40,45,133450
54,46,133550
158,175,133883
95,85,134063
200,202,134465
250,250,134965
58,51,135074
52,49,135175
145,135,135455
114,121,135690
26,26,135742
146,142,136030
45,54,136129
129,120,136378
88,75,136541
194,184,136919
62,67,137048
52,67,137167
99,87,137353
70,57,137480
91,86,137657
192,183,138032
96,102,138230
74,65,138369
203,189,138761
40,39,138840
102,88,139030
58,68,139156
78,83,139317
58,67,139442
99,91,139632
27,33,139692
106,94,139892
64,70,140026
87,79,140192
141,142,140475
53,60,140588
97,83,140768
132,119,141019
168,178,141365
69,56,141490
92,84,141666
100,90,141856
98,108,142062
169,162,142393
70,78,142541
160,171,142872
181,183,143236
110,100,143446
190,185,143821
129,123,144073
66,79,144218
46,54,144318
74,83,144475
29,26,144530
108,97,144735
108,100,144943
58,44,145045
35,30,145110
132,145,145387
54,65,145506
77,89,145672
139,127,145938
133,130,146201
56,69,146326
132,129,146587
95,89,146771
43,36,146850
99,87,147036
57,57,147150
175,170,147495
61,50,147606
131,119,147856
90,86,148032
172,180,148384
92,94,148570
50,53,148673
67,75,148815
186,180,149181
89,85,149355
192,203,149750
127,114,149991
82,88,150161
28,34,150223
161,163,150547
69,83,150699
121,119,150939
209,190,151338
18,20,151376
174,184,151734
52,62,151848
80,70,151998
51,64,152113
112,103,152328
171,164,152663
143,129,152935
196,204,153335
108,100,153543
90,95,153728
104,116,153948
94,85,154127
113,106,154346
71,82,154499
131,124,154754
67,79,154900
56,61,155017
165,155,155337
70,79,155486
102,91,155679
123,108,155910
83,72,156065
90,96,156251
184,194,156629
92,101,156822
52,62,156936
134,127,157197
36,38,157271
174,165,157610
113,102,157825
89,76,157990
100,86,158176
63,77,158316
62,74,158452
93,103,158648
92,78,158818
68,78,158964
130,136,159230
88,77,159395
58,58,159511
147,155,159813
83,85,159981
129,123,160233
95,90,160418
42,39,160499
55,42,160596
74,80,160750
112,124,160986
113,106,161205
75,67,161347
89,101,161537
165,170,161872
119,108,162099
197,188,162484
71,60,162615
131,143,162889
121,111,163121
117,106,163344
212,221,163777
34,39,163850
44,50,163944
212,203,164359
56,67,164482
85,74,164641
72,62,164775
130,122,165027
67,56,165150
37,45,165232
117,114,165463
147,160,165770
48,63,165881
25,29,165935
44,56,166035
69,57,166161
93,83,166337
89,102,166528
148,142,166818
53,67,166938
118,125,167181
111,97,167389
92,84,167565
66,77,167708
40,31,167779
105,94,167978
80,67,168125
249,251,168625
60,75,168760
80,69,168909
211,220,169340
173,160,169673
69,83,169825
89,99,170013
57,43,170113
65,71,170249
89,79,170417
237,227,170881
168,159,171208
69,82,171359
130,120,171609
80,71,171760
54,67,171881
114,103,172098
192,184,172474
85,91,172650
82,81,172813
151,141,173105
182,186,173473
129,140,173742
75,64,173881
52,59,173992
58,65,174115
84,72,174271
128,127,174526
73,82,174681
54,42,174777
100,90,174967
62,73,175102
59,50,175211
112,103,175426
113,126,175665
156,169,175990
123,130,176243
99,88,176430
89,80,176599
220,215,177034
125,112,177271
112,104,177487
78,74,177639
138,130,177907
94,84,178085
109,97,178291
74,82,178447
68,58,178573
80,84,178737
66,52,178855
52,40,178947
34,30,179011
43,51,179105
133,124,179362
66,65,179493
142,135,179770
77,64,179911
69,82,180062
55,63,180180
97,82,180359
144,153,180656
100,108,180864
125,108,181097
60,65,181222
137,125,181484
64,67,181615
64,66,181745
200,210,182155
79,66,182300
77,88,182465
92,101,182658
129,121,182908
81,72,183061
147,136,183344
64,49,183457
120,138,183715
36,47,183798
90,100,183988
39,46,184073
108,114,184295
102,113,184510
92,83,184685
99,88,184872
127,134,185133
121,131,185385
90,100,185575
98,87,185760
94,80,185934
63,73,186070
77,70,186217
141,134,186492
89,77,186658
144,131,186933
219,221,187373
30,28,187431
58,73,187562
81,89,187732
215,208,188155
129,137,188421
120,115,188656
113,110,188879
107,98,189084
105,115,189304
77,79,189460
32,37,189529
65,75,189669
120,129,189918
65,73,190056
93,84,190233
88,82,190403
185,179,190767
93,106,190966
104,116,191186
83,86,191355
101,92,191548
67,79,191694
142,153,191989
86,79,192154
81,70,192305
88,95,192488
125,136,192749
135,146,193030
104,112,193246
90,81,193417
119,126,193662
59,51,193772
58,44,193874
51,58,193983
27,33,194043
74,85,194202
134,122,194458
77,65,194600
99,89,194788
67,52,194907
104,96,195107
144,138,195389
132,122,195643
247,253,196143
65,76,196284
95,83,196462
39,45,196546
115,124,196785
129,136,197050
166,159,197375
143,134,197652
101,111,197864
48,56,197968
134,136,198238
115,107,198460
112,99,198671
52,57,198780
118,122,199020
64,76,199160
165,156,199481
183,173,199837
194,198,200229
76,71,200376
129,137,200642
232,240,201114
69,76,201259
72,59,201390
104,108,201602
142,136,201880
106,115,202101
86,99,202286
105,119,202510
58,51,202619
80,91,202790
33,41,202864
97,83,203044
86,96,203226
116,108,203450
135,127,203712
132,139,203983
78,67,204128
158,168,204454
27,29,204510
74,89,204673
95,86,204854
161,153,205168
181,178,205527
210,199,205936
112,121,206169
250,250,206669
94,87,206850
85,97,207032
64,77,207173
189,200,207562
43,33,207638
176,166,207980
136,122,208238
199,190,208627
65,53,208745
148,143,209036
182,191,209409
44,55,209508
84,75,209667
126,139,209932
76,85,210093
110,99,210302
74,87,210463
72,65,210600
79,83,210762
225,217,211204
116,128,211448
85,94,211627
68,80,211775
63,48,211886
103,92,212081
103,116,212300
226,209,212735
120,124,212979
69,56,213104
76,62,213242
52,65,213359
94,104,213557
83,95,213735
75,86,213896
75,85,214056
104,116,214276
28,25,214329
97,107,214533
72,86,214691
73,87,214851
58,43,214952
62,75,215089
158,165,215412
80,71,215563
131,138,215832
88,75,215995
89,75,216159
179,167,216505
128,140,216773
117,127,217017
118,131,217266
119,130,217515
105,118,217738
57,63,217858
196,183,218237
216,213,218666
114,127,218907
110,119,219136
211,205,219552
64,76,219692
133,115,219940
61,73,220074
96,108,220278
57,43,220378
112,104,220594
116,103,220813
178,182,221173
64,77,221314
110,118,221542
87,77,221706
139,132,221977
248,252,222477
146,136,222759
50,57,222866
185,188,223239
125,119,223483
244,236,223963
247,253,224463
48,63,224574
249,251,225074
182,179,225435
124,116,225675
42,47,225764
66,81,225911
81,92,226084
145,141,226370
176,179,226725
233,246,227204
170,166,227540
84,76,227700
125,117,227942
108,96,228146
127,115,228388
204,200,228792
147,158,229097
124,117,229338
124,115,229577
57,44,229678
73,62,229813
155,149,230117
68,80,230265
122,131,230518
201,197,230916
127,139,231182
75,83,231340
59,65,231464
182,192,231838
59,74,231971
54,68,232093
89,102,232284
141,154,232579
99,111,232789
139,147,233075
125,137,233337
57,70,233464
128,124,233716
91,84,233891
126,112,234129
142,135,234406
145,140,234691
104,92,234887
120,132,235139
45,53,235237
61,46,235344
60,72,235476
156,166,235798
42,50,235890
179,176,236245
50,58,236353
99,92,236544
122,109,236775
170,178,237123
65,53,237241
146,154,237541
66,56,237663
110,97,237870
146,149,238165
45,50,238260
47,54,238361
133,123,238617
42,50,238709
61,71,238841
116,105,239062
155,165,239382
202,196,239780
159,167,240106
136,147,240389
53,61,240503
88,79,240670
127,134,240931
49,57,241037
41,50,241128
168,183,241479
173,179,241831
116,110,242057
101,114,242272
36,29,242337
132,136,242605
109,101,242815
193,202,243210
79,65,243354
83,85,243522
113,108,243743
68,60,243871
49,60,243980
69,72,244121
86,93,244300
92,82,244474
84,72,244630
100,111,244841
59,67,244967
90,101,245158
67,78,245303
168,158,245629
100,111,245840
109,99,246048
44,55,246147
110,120,246377
71,59,246507
64,76,246647
206,216,247069
93,102,247264
86,76,247426
250,250,247926
251,249,248426
52,65,248543
66,78,248687
125,134,248946
108,118,249172
97,103,249372
154,150,249676
206,199,250081
249,251,250581
60,75,250716
74,78,250868
109,113,251090
146,151,251387
111,116,251614
113,102,251829
170,172,252171
93,82,252346
130,140,252616
69,76,252761
160,155,253076
39,50,253165
112,108,253385
145,149,253679
95,82,253856
70,76,254002
134,141,254277
167,160,254604
45,52,254701
179,182,255062
87,91,255240
141,139,255520
141,152,255813
39,45,255897
57,68,256022
105,99,256226
125,135,256486
98,111,256695
126,119,256940
172,176,257288
51,63,257402
124,120,257646
252,248,258146
69,76,258291
55,65,258411
185,187,258783
180,178,259141
74,87,259302
141,131,259574
102,116,259792
236,242,260270
129,134,260533
49,60,260642
123,119,260884
126,122,261132
99,89,261320
113,102,261535
102,98,261735
83,94,261912
70,80,262062
185,195,262442
205,194,262841
136,145,263122
57,67,263246
128,117,263491
68,80,263639
86,77,263802
64,53,263919
251,249,264419
65,73,264557
49,53,264659
117,131,264907
250,250,265407
92,85,265584
108,99,265791
125,140,266056
147,152,266355
140,149,266644
144,157,266945
125,115,267185
40,51,267276
98,87,267461
178,185,267824
70,84,267978
200,212,268390
181,165,268736
157,142,269035
78,89,269202
210,218,269630
78,93,269801
103,116,270020
116,131,270267
71,84,270422
207,202,270831
77,62,270970
209,219,271398
185,175,271758
208,191,272157
47,61,272265
251,242,272758
83,95,272936
249,251,273436
44,49,273529
195,191,273915
65,76,274056
197,205,274458
130,143,274731
131,127,274989
236,250,275475
80,70,275625
188,179,275992
122,131,276245
176,167,276588
145,156,276889
171,166,277226
128,118,277472
95,103,277670
96,103,277869
249,251,278369
97,107,278573
212,209,278994
113,121,279228
64,78,279370
73,62,279505
247,253,280005
159,151,280315
91,84,280490
74,59,280623
211,204,281038
208,215,281461
84,80,281625
77,90,281792
50,59,281901
81,72,282054
59,69,282182
123,119,282424
204,215,282843
127,140,283110
64,76,283250
79,66,283395
66,80,283541
248,252,284041
162,172,284375
69,80,284524
73,88,284685
162,167,285014
88,100,285202
36,47,285285
76,84,285445
68,82,285595
98,90,285783
61,75,285919
220,234,286373
43,34,286450
236,239,286925
79,67,287071
105,115,287291
112,103,287506
152,165,287823
101,112,288036
117,114,288267
60,59,288386
103,91,288580
199,185,288964
35,45,289044
118,112,289274
157,172,289603
122,118,289843
209,223,290275
61,76,290412
218,229,290859
69,83,291011
96,89,291196
221,231,291648
114,106,291868
149,147,292164
233,245,292642
61,73,292776
153,149,293078
236,220,293534
89,102,293725
122,128,293975
77,80,294132
112,104,294348
61,75,294484
58,71,294613
81,96,294790
72,84,294946
173,170,295289
84,73,295446
89,99,295634
63,76,295773
80,72,295925
71,77,296073
249,251,296573
146,156,296875
165,159,297199
167,159,297525
104,115,297744
78,66,297888
105,108,298101
237,224,298562
84,71,298717
245,255,299217
202,198,299617
134,140,299891
190,176,300257
76,67,300400
88,101,300589
250,250,301089
80,72,301241
137,150,301528
125,134,301787
253,247,302287
49,48,302384
61,75,302520
252,248,303020
129,119,303268
57,69,303394
89,100,303583
139,132,303854
159,169,304182
106,118,304406
239,234,304879
112,103,305094
141,151,305386
203,213,305802
250,250,306302
250,250,306802
197,192,307191
60,72,307323
43,52,307418
163,157,307738
58,73,307869
136,149,308154
251,249,308654
81,71,308806
59,72,308937
84,72,309093
136,127,309356
94,106,309556
209,218,309983
134,144,310261
231,241,310733
149,162,311044
50,60,311154
144,130,311428
184,172,311784
92,81,311957
188,181,312326
176,171,312673
