tm1,tm2,steps
8,10,5197
10,7,5214
23,22,5259
17,14,5290
19,17,5326
12,7,5345
13,15,5373
17,21,5411
18,21,5450
9,8,5467
10,10,5487
29,30,5546
7,4,5557
11,13,5581
8,4,5593
5,10,5608
12,7,5627
12,8,5647
6,6,5659
9,6,5674
9,3,5686
20,17,5723
15,12,5750
11,6,5767
6,9,5782
22,20,5824
7,15,5846
5,13,5864
4,10,5878
8,11,5897
7,6,5910
20,17,5947
7,19,5973
9,2,5984
7,9,6000
16,18,6034
10,11,6055
6,7,6068
17,16,6101
17,16,6134
16,16,6166
9,4,6179
17,24,6220
14,14,6248
8,7,6263
9,9,6281
9,6,6296
20,15,6331
11,7,6349
11,7,6367
9,8,6384
12,12,6408
5,7,6420
10,10,6440
23,30,6493
10,10,6513
10,16,6539
35,38,6612
13,14,6639
4,6,6649
8,3,6660
9,5,6674
18,15,6707
22,22,6751
23,20,6794
11,9,6814
7,5,6826
14,14,6854
18,16,6888
7,9,6904
8,7,6919
19,15,6953
7,8,6968
22,21,7011
8,14,7033
10,5,7048
12,4,7064
24,17,7105
32,36,7173
13,10,7196
16,9,7221
9,8,7238
12,7,7257
15,14,7286
34,37,7357
13,9,7379
26,19,7424
11,9,7444
20,21,7485
29,29,7543
25,25,7593
6,9,7608
15,17,7640
48,49,7737
15,17,7769
44,41,7854
8,5,7867
6,9,7882
18,25,7925
20,25,7970
18,17,8005
25,26,8056
9,12,8077
7,8,8092
10,8,8110
6,9,8125
14,10,8149
11,14,8174
11,9,8194
12,9,8215
10,9,8234
10,7,8251
19,20,8290
18,15,8323
13,9,8345
12,16,8373
13,11,8397
12,9,8418
12,13,8443
1,9,8453
43,40,8536
10,10,8556
11,10,8577
20,16,8613
8,10,8631
13,13,8657
13,7,8677
18,15,8710
35,27,8772
14,7,8793
10,4,8807
11,11,8829
11,14,8854
26,28,8908
7,6,8921
8,10,8939
21,21,8981
30,26,9037
15,15,9067
22,24,9113
12,11,9136
17,15,9168
10,9,9187
12,12,9211
29,29,9269
7,2,9278
22,22,9322
21,18,9361
26,26,9413
5,7,9425
8,4,9437
4,8,9449
13,13,9475
11,5,9491
10,13,9514
27,26,9567
9,12,9588
12,7,9607
7,9,9623
11,9,9643
7,10,9660
23,28,9711
8,5,9724
9,2,9735
8,6,9749
17,17,9783
18,16,9817
10,13,9840
11,10,9861
17,17,9895
10,10,9915
27,27,9969
23,31,10023
7,2,10032
13,15,10060
28,28,10116
11,14,10141
27,27,10195
25,21,10241
8,5,10254
21,20,10295
12,16,10323
11,12,10346
10,9,10365
14,17,10396
9,6,10411
11,8,10430
17,19,10466
13,11,10490
12,8,10510
8,7,10525
10,7,10542
14,13,10569
43,44,10656
11,12,10679
10,8,10697
12,13,10722
19,15,10756
9,5,10770
8,5,10783
10,11,10804
10,6,10820
9,11,10840
10,15,10865
9,3,10877
13,10,10900
7,4,10911
12,3,10926
7,15,10948
12,20,10980
29,25,11034
12,7,11053
14,17,11084
12,8,11104
13,6,11123
21,21,11165
14,14,11193
16,16,11225
14,14,11253
40,49,11342
25,27,11394
17,18,11429
23,23,11475
26,26,11527
20,20,11567
16,16,11599
13,12,11624
33,31,11688
23,24,11735
18,21,11774
8,8,11790
23,19,11832
11,11,11854
17,16,11887
9,5,11901
8,6,11915
23,22,11960
13,15,11988
18,19,12025
8,10,12043
6,8,12057
36,34,12127
10,7,12144
13,12,12169
17,15,12201
7,8,12216
5,8,12229
12,13,12254
38,30,12322
22,19,12363
13,9,12385
19,15,12419
22,22,12463
19,18,12500
18,17,12535
24,22,12581
17,16,12614
11,7,12632
17,15,12664
11,9,12684
36,30,12750
19,19,12788
13,11,12812
35,34,12881
3,9,12893
11,18,12922
21,17,12960
8,5,12973
25,24,13022
17,22,13061
8,10,13079
11,14,13104
25,22,13151
12,14,13177
9,7,13193
28,26,13247
20,21,13288
15,18,13321
17,21,13359
18,21,13398
16,15,13429
10,8,13447
35,34,13516
34,33,13583
11,11,13605
24,24,13653
27,29,13709
12,10,13731
73,70,13874
7,9,13890
17,17,13924
7,8,13939
19,15,13973
18,15,14006
16,13,14035
13,11,14059
13,18,14090
11,12,14113
17,17,14147
9,5,14161
10,8,14179
15,11,14205
16,12,14233
5,10,14248
10,9,14267
11,14,14292
9,5,14306
7,9,14322
9,7,14338
9,5,14352
9,10,14371
14,17,14402
9,14,14425
9,14,14448
9,5,14462
18,27,14507
12,11,14530
10,8,14548
10,14,14572
19,18,14609
20,17,14646
19,15,14680
18,12,14710
13,13,14736
11,5,14752
25,19,14796
10,10,14816
12,10,14838
30,28,14896
21,29,14946
12,12,14970
25,22,15017
15,16,15048
28,26,15102
24,25,15151
28,28,15207
25,25,15257
42,33,15332
82,76,15490
51,48,15589
57,58,15704
30,31,15765
18,17,15800
30,29,15859
10,6,15875
36,40,15951
11,8,15970
22,21,16013
15,17,16045
20,18,16083
13,8,16104
15,15,16134
8,8,16150
12,11,16173
15,11,16199
12,10,16221
10,7,16238
14,9,16261
12,10,16283
10,7,16300
10,9,16319
11,8,16338
16,12,16366
16,11,16393
31,24,16448
15,13,16476
15,15,16506
32,25,16563
31,31,16625
28,24,16677
3,9,16689
26,30,16745
5,11,16761
13,22,16796
62,61,16919
9,9,16937
21,20,16978
51,50,17079
38,39,17156
19,19,17194
10,11,17215
17,20,17252
12,9,17273
57,61,17391
23,22,17436
49,49,17534
48,39,17621
65,62,17748
37,34,17819
16,12,17847
9,5,17861
49,48,17958
25,22,18005
21,16,18042
8,7,18057
18,18,18093
10,4,18107
9,7,18123
10,10,18143
8,4,18155
9,9,18173
10,12,18195
9,5,18209
17,14,18240
15,10,18265
22,12,18299
6,9,18314
4,7,18325
17,17,18359
9,6,18374
9,5,18388
14,11,18413
21,21,18455
16,17,18488
20,21,18529
16,15,18560
16,16,18592
17,18,18627
21,24,18672
18,19,18709
15,15,18739
13,11,18763
19,19,18801
30,30,18861
20,17,18898
27,27,18952
27,25,19004
16,18,19038
18,18,19074
40,41,19155
18,17,19190
14,14,19218
21,21,19260
21,23,19304
18,18,19340
13,10,19363
48,44,19455
18,17,19490
25,24,19539
10,11,19560
26,21,19607
52,44,19703
24,24,19751
10,12,19773
31,26,19830
14,12,19856
15,14,19885
7,10,19902
12,8,19922
18,14,19954
17,14,19985
36,41,20062
17,14,20093
20,15,20128
13,10,20151
18,13,20182
12,4,20198
20,20,20238
14,14,20266
39,37,20342
25,18,20385
16,16,20417
17,17,20451
14,12,20477
9,9,20495
17,17,20529
16,18,20563
11,8,20582
10,7,20599
59,56,20714
33,31,20778
17,16,20811
28,26,20865
33,35,20933
11,8,20952
76,62,21090
13,13,21116
20,20,21156
68,68,21292
19,21,21332
21,22,21375
12,10,21397
45,43,21485
21,15,21521
19,19,21559
41,34,21634
17,13,21664
35,31,21730
31,25,21786
15,11,21812
40,39,21891
31,33,21955
14,12,21981
24,21,22026
39,38,22103
18,20,22141
11,10,22162
12,11,22185
50,41,22276
18,15,22309
9,4,22322
12,11,22345
12,12,22369
12,10,22391
9,14,22414
18,17,22449
19,25,22493
9,17,22519
8,14,22541
27,28,22596
13,20,22629
15,15,22659
34,32,22725
23,23,22771
36,34,22841
26,28,22895
42,41,22978
86,86,23150
51,50,23251
49,48,23348
11,6,23365
30,28,23423
19,19,23461
9,5,23475
23,23,23521
42,40,23603
87,81,23771
29,25,23825
25,22,23872
7,4,23883
32,30,23945
12,10,23967
14,9,23990
10,11,24011
24,23,24058
19,17,24094
16,17,24127
22,16,24165
10,12,24187
10,8,24205
17,17,24239
8,13,24260
6,11,24277
17,17,24311
12,10,24333
22,23,24378
29,29,24436
24,26,24486
13,11,24510
18,18,24546
23,25,24594
14,15,24623
21,20,24664
50,51,24765
13,13,24791
45,45,24881
22,21,24924
20,19,24963
12,13,24988
38,39,25065
32,31,25128
14,15,25157
19,18,25194
24,22,25240
24,18,25282
81,84,25447
57,57,25561
21,21,25603
9,6,25618
16,17,25651
39,33,25723
46,46,25815
44,43,25902
103,98,26103
35,31,26169
13,12,26194
47,40,26281
94,83,26458
8,10,26476
15,12,26503
8,8,26519
11,8,26538
16,14,26568
34,28,26630
26,29,26685
18,19,26722
8,9,26739
18,18,26775
28,27,26830
12,11,26853
18,14,26885
7,8,26900
22,23,26945
11,11,26967
11,9,26987
41,37,27065
13,11,27089
24,22,27135
34,32,27201
19,18,27238
38,29,27305
27,26,27358
10,8,27376
17,15,27408
26,26,27460
12,11,27483
13,12,27508
17,15,27540
54,54,27648
33,36,27717
21,19,27757
33,32,27822
21,19,27862
29,28,27919
25,24,27968
19,18,28005
29,29,28063
27,25,28115
12,9,28136
37,33,28206
27,27,28260
18,17,28295
26,23,28344
37,36,28417
18,15,28450
9,4,28463
18,16,28497
43,40,28580
20,19,28619
29,25,28673
22,14,28709
42,29,28780
27,21,28828
8,11,28847
14,16,28877
12,9,28898
15,13,28926
18,18,28962
25,23,29010
31,29,29070
16,16,29102
17,16,29135
32,31,29198
24,22,29244
21,19,29284
12,12,29308
31,33,29372
17,16,29405
20,18,29443
28,27,29498
12,10,29520
11,10,29541
27,26,29594
8,8,29610
45,43,29698
11,9,29718
11,9,29738
34,34,29806
40,39,29885
12,8,29905
41,38,29984
44,46,30074
18,16,30108
55,54,30217
29,29,30275
9,7,30291
17,16,30324
9,9,30342
33,19,30394
51,52,30497
46,41,30584
13,12,30609
8,2,30619
14,15,30648
11,9,30668
8,3,30679
7,6,30692
13,12,30717
10,7,30734
16,15,30765
11,7,30783
8,7,30798
11,10,30819
28,25,30872
19,18,30909
15,15,30939
17,16,30972
23,24,31019
14,14,31047
32,31,31110
19,19,31148
33,30,31211
46,44,31301
15,14,31330
16,16,31362
12,10,31384
10,9,31403
39,38,31480
7,7,31494
56,54,31604
18,18,31640
36,31,31707
47,45,31799
18,17,31834
23,22,31879
14,11,31904
18,18,31940
24,23,31987
37,23,32047
12,9,32068
30,31,32129
13,10,32152
23,21,32196
8,8,32212
9,7,32228
10,9,32247
13,11,32271
18,16,32305
26,25,32356
24,22,32402
18,16,32436
10,9,32455
19,14,32488
32,39,32559
14,13,32586
32,31,32649
34,35,32718
17,18,32753
25,25,32803
31,30,32864
11,11,32886
19,17,32922
9,8,32939
20,18,32977
12,12,33001
22,20,33043
19,19,33081
14,12,33107
14,13,33134
8,8,33150
18,18,33186
17,15,33218
20,23,33261
24,22,33307
57,56,33420
25,27,33472
16,14,33502
69,67,33638
30,27,33695
63,63,33821
38,36,33895
27,24,33946
24,24,33994
66,63,34123
33,30,34186
26,26,34238
30,25,34293
42,37,34372
35,33,34440
17,17,34474
11,10,34495
14,5,34514
13,15,34542
12,15,34569
18,13,34600
10,10,34620
12,10,34642
18,21,34681
16,16,34713
23,18,34754
21,21,34796
12,8,34816
11,9,34836
17,18,34871
13,18,34902
13,12,34927
12,12,34951
16,16,34983
11,10,35004
19,17,35040
24,24,35088
22,21,35131
17,15,35163
15,15,35193
55,56,35304
41,40,35385
17,16,35418
25,23,35466
28,28,35522
51,52,35625
15,13,35653
16,14,35683
15,14,35712
27,25,35764
27,23,35814
17,18,35849
10,6,35865
66,48,35979
33,24,36036
30,27,36093
19,18,36130
15,14,36159
10,9,36178
17,16,36211
8,8,36227
22,28,36277
18,17,36312
13,12,36337
19,17,36373
49,49,36471
16,13,36500
21,20,36541
20,19,36580
53,52,36685
35,30,36750
42,41,36833
13,12,36858
11,12,36881
15,14,36910
21,20,36951
25,24,37000
12,10,37022
18,17,37057
11,10,37078
52,50,37180
55,55,37290
34,31,37355
22,20,37397
47,43,37487
37,35,37559
10,11,37580
15,14,37609
10,9,37628
60,53,37741
11,11,37763
10,8,37781
42,38,37861
19,18,37898
16,15,37929
9,7,37945
18,15,37978
20,20,38018
1,9,38028
13,13,38054
16,8,38078
15,14,38107
15,13,38135
16,15,38166
14,11,38191
10,9,38210
11,10,38231
16,14,38261
34,33,38328
16,15,38359
42,42,38443
38,37,38518
11,9,38538
29,28,38595
33,32,38660
13,10,38683
20,18,38721
29,29,38779
30,29,38838
39,38,38915
31,28,38974
34,33,39041
32,31,39104
43,41,39188
14,12,39214
15,14,39243
21,21,39285
10,7,39302
16,12,39330
17,15,39362
14,13,39389
46,45,39480
21,18,39519
59,57,39635
23,21,39679
19,18,39716
36,36,39788
32,31,39851
26,26,39903
14,18,39935
22,20,39977
37,37,40051
19,19,40089
29,27,40145
36,33,40214
13,12,40239
22,22,40283
29,29,40341
27,26,40394
19,19,40432
30,29,40491
26,25,40542
23,21,40586
49,47,40682
12,10,40704
22,22,40748
12,10,40770
15,13,40798
18,16,40832
15,13,40860
24,24,40908
15,13,40936
13,11,40960
9,7,40976
63,60,41099
14,13,41126
53,52,41231
89,83,41403
34,33,41470
13,13,41496
39,37,41572
36,32,41640
31,28,41699
23,21,41743
47,47,41837
15,13,41865
36,36,41937
32,32,42001
28,27,42056
47,44,42147
78,79,42304
62,64,42430
9,8,42447
14,12,42473
14,13,42500
17,16,42533
15,15,42563
15,13,42591
36,35,42662
10,7,42679
21,18,42718
25,24,42767
23,23,42813
13,13,42839
18,16,42873
14,13,42900
14,13,42927
19,18,42964
11,10,42985
14,13,43012
23,23,43058
26,25,43109
21,19,43149
13,9,43171
11,9,43191
17,15,43223
16,13,43252
7,6,43265
9,9,43283
77,77,43437
17,19,43473
9,7,43489
14,11,43514
16,14,43544
32,30,43606
49,48,43703
72,85,43860
32,30,43922
34,35,43991
61,59,44111
15,15,44141
40,39,44220
30,28,44278
13,11,44302
18,16,44336
28,26,44390
43,43,44476
47,42,44565
49,46,44660
16,17,44693
14,16,44723
38,36,44797
15,12,44824
9,9,44842
63,62,44967
49,48,45064
27,26,45117
50,49,45216
43,43,45302
21,20,45343
10,10,45363
11,9,45383
9,8,45400
36,34,45470
18,15,45503
14,14,45531
22,21,45574
35,35,45644
13,11,45668
14,13,45695
20,22,45737
27,25,45789
9,9,45807
61,61,45929
81,90,46100
54,52,46206
39,40,46285
30,28,46343
20,20,46383
27,27,46437
20,19,46476
22,19,46517
29,28,46574
14,12,46600
15,15,46630
22,21,46673
19,19,46711
43,41,46795
33,31,46859
15,15,46889
8,7,46904
15,14,46933
39,38,47010
27,25,47062
21,21,47104
11,9,47124
17,12,47153
11,10,47174
30,23,47227
10,9,47246
9,8,47263
12,9,47284
8,7,47299
12,9,47320
33,33,47386
19,17,47422
10,19,47451
18,17,47486
36,35,47557
36,27,47620
16,14,47650
22,20,47692
27,25,47744
12,10,47766
31,30,47827
15,14,47856
19,18,47893
31,29,47953
9,8,47970
18,18,48006
13,11,48030
13,12,48055
27,26,48108
14,12,48134
17,15,48166
10,5,48181
19,16,48216
19,18,48253
11,11,48275
30,27,48332
9,7,48348
21,20,48389
11,10,48410
18,15,48443
24,21,48488
22,19,48529
22,22,48573
22,20,48615
52,52,48719
43,43,48805
13,12,48830
12,10,48852
48,45,48945
45,43,49033
91,91,49215
13,13,49241
17,14,49272
57,57,49386
65,65,49516
126,131,49773
35,34,49842
30,28,49900
90,88,50078
17,14,50109
11,9,50129
10,9,50148
15,13,50176
11,10,50197
12,11,50220
25,23,50268
26,26,50320
13,21,50354
21,19,50394
49,47,50490
21,20,50531
19,16,50566
31,29,50626
10,9,50645
24,23,50692
24,23,50739
18,17,50774
12,12,50798
31,30,50859
15,15,50889
18,18,50925
41,36,51002
12,12,51026
19,19,51064
62,60,51186
10,8,51204
36,35,51275
38,37,51350
17,15,51382
16,16,51414
10,8,51432
29,27,51488
46,45,51579
70,69,51718
15,12,51745
58,55,51858
64,63,51985
16,13,52014
59,56,52129
13,13,52155
90,87,52332
93,85,52510
15,12,52537
22,21,52580
17,16,52613
29,29,52671
124,137,52932
11,9,52952
21,18,52991
24,22,53037
64,64,53165
19,17,53201
32,29,53262
24,23,53309
37,29,53375
20,19,53414
22,20,53456
26,25,53507
10,8,53525
24,22,53571
23,21,53615
30,29,53674
16,15,53705
20,17,53742
14,13,53769
34,32,53835
28,27,53890
32,31,53953
20,20,53993
11,9,54013
17,15,54045
19,18,54082
22,21,54125
14,13,54152
19,18,54189
24,20,54233
35,33,54301
32,33,54366
59,58,54483
27,28,54538
16,15,54569
29,27,54625
11,11,54647
20,18,54685
38,35,54758
18,18,54794
35,44,54873
35,36,54944
12,10,54966
48,40,55054
15,20,55089
26,20,55135
12,20,55167
58,59,55284
36,38,55358
46,55,55459
26,25,55510
99,93,55702
134,134,55970
73,70,56113
27,26,56166
23,21,56210
18,18,56246
16,15,56277
12,10,56299
41,41,56381
24,24,56429
40,37,56506
47,47,56600
14,12,56626
32,30,56688
14,12,56714
66,64,56844
13,11,56868
8,6,56882
23,22,56927
13,11,56951
26,25,57002
38,38,57078
49,43,57170
8,12,57190
9,7,57206
75,72,57353
48,47,57448
15,15,57478
29,28,57535
9,12,57556
31,29,57616
15,14,57645
13,11,57669
21,20,57710
22,20,57752
13,11,57776
24,21,57821
23,20,57864
25,23,57912
43,42,57997
23,23,58043
28,27,58098
58,57,58213
58,57,58328
16,15,58359
106,105,58570
29,28,58627
105,102,58834
9,7,58850
8,6,58864
6,13,58883
20,14,58917
31,29,58977
20,15,59012
37,46,59095
46,44,59185
67,65,59317
39,38,59394
26,25,59445
22,22,59489
23,22,59534
24,23,59581
67,66,59714
12,11,59737
29,30,59796
33,33,59862
9,8,59879
61,60,60000
12,11,60023
59,58,60140
7,4,60151
32,35,60218
24,23,60265
26,31,60322
15,14,60351
29,28,60408
18,16,60442
10,8,60460
38,35,60533
46,46,60625
10,8,60643
34,32,60709
14,13,60736
53,51,60840
43,42,60925
28,26,60979
152,147,61278
56,52,61386
64,64,61514
81,78,61673
8,5,61686
8,7,61701
37,36,61774
59,53,61886
46,44,61976
56,56,62088
28,27,62143
24,23,62190
18,16,62224
46,48,62318
35,28,62381
71,63,62515
58,57,62630
26,25,62681
38,36,62755
61,60,62876
35,34,62945
14,13,62972
125,124,63221
15,15,63251
12,12,63275
10,9,63294
15,14,63323
12,11,63346
21,21,63388
10,10,63408
52,51,63511
54,53,63618
44,42,63704
11,11,63726
10,8,63744
20,19,63783
15,14,63812
15,14,63841
14,11,63866
53,52,63971
36,34,64041
13,12,64066
24,22,64112
17,13,64142
32,29,64203
91,89,64383
59,65,64507
102,108,64717
45,52,64814
41,46,64901
27,26,64954
15,12,64981
28,34,65043
100,99,65242
58,58,65358
15,14,65387
51,48,65486
38,37,65561
11,11,65583
31,31,65645
49,48,65742
40,35,65817
41,41,65899
24,22,65945
10,9,65964
20,20,66004
25,25,66054
138,136,66328
65,64,66457
69,67,66593
56,53,66702
24,20,66746
43,41,66830
35,33,66898
61,59,67018
9,8,67035
9,7,67051
52,51,67154
18,17,67189
59,54,67302
46,44,67392
17,17,67426
50,48,67524
35,32,67591
60,58,67709
40,39,67788
21,18,67827
8,6,67841
85,84,68010
48,47,68105
25,24,68154
35,32,68221
19,17,68257
34,34,68325
22,21,68368
32,31,68431
40,37,68508
24,22,68554
38,37,68629
34,35,68698
39,39,68776
8,8,68792
52,49,68893
31,33,68957
41,40,69038
43,49,69130
51,50,69231
70,70,69371
12,10,69393
15,14,69422
32,31,69485
92,95,69672
10,8,69690
65,75,69830
36,40,69906
17,15,69938
8,8,69954
23,22,69999
35,33,70067
31,30,70128
11,9,70148
39,33,70220
29,28,70277
13,11,70301
39,37,70377
43,42,70462
35,33,70530
10,9,70549
32,40,70621
37,35,70693
20,19,70732
61,53,70846
20,19,70885
75,72,71032
58,57,71147
9,5,71161
40,38,71239
30,29,71298
35,35,71368
10,8,71386
45,45,71476
38,37,71551
11,11,71573
11,9,71593
20,20,71633
46,43,71722
83,83,71888
44,44,71976
51,52,72079
86,89,72254
36,34,72324
92,91,72507
34,33,72574
10,11,72595
15,14,72624
44,42,72710
11,9,72730
54,52,72836
25,23,72884
20,20,72924
120,119,73163
13,11,73187
21,22,73230
57,52,73339
39,33,73411
8,6,73425
51,57,73533
25,27,73585
77,78,73740
71,70,73881
23,28,73932
29,34,73995
15,18,74028
86,84,74198
39,38,74275
65,63,74403
20,26,74449
87,86,74622
13,12,74647
31,28,74706
74,73,74853
12,11,74876
37,35,74948
12,11,74971
54,52,75077
95,94,75266
99,108,75473
29,28,75530
27,24,75581
18,17,75616
26,24,75666
23,22,75711
79,79,75869
9,7,75885
19,18,75922
80,78,76080
10,8,76098
21,21,76140
92,90,76322
37,37,76396
9,8,76413
38,37,76488
45,44,76577
44,43,76664
65,64,76793
28,26,76847
46,41,76934
28,37,76999
10,9,77018
32,30,77080
31,37,77148
19,12,77179
13,13,77205
10,8,77223
20,20,77263
33,31,77327
17,16,77360
29,27,77416
17,16,77449
12,11,77472
50,63,77585
37,37,77659
11,11,77681
14,13,77708
30,29,77767
12,11,77790
15,14,77819
28,31,77878
66,63,78007
55,56,78118
41,39,78198
33,34,78265
56,53,78374
92,95,78561
16,14,78591
34,32,78657
26,25,78708
55,54,78817
110,122,79049
36,34,79119
27,27,79173
60,59,79292
52,53,79397
173,172,79742
17,16,79775
40,38,79853
28,27,79908
54,53,80015
46,45,80106
43,43,80192
22,20,80234
71,67,80372
79,79,80530
35,34,80599
42,41,80682
33,34,80749
42,41,80832
146,146,81124
43,42,81209
11,10,81230
9,10,81249
141,150,81540
92,94,81726
72,76,81874
60,57,81991
27,27,82045
81,88,82214
17,15,82246
37,34,82317
28,28,82373
30,26,82429
21,21,82471
17,16,82504
11,10,82525
23,22,82570
35,34,82639
15,14,82668
27,27,82722
41,41,82804
148,146,83098
34,32,83164
50,49,83263
69,68,83400
160,160,83720
14,12,83746
22,21,83789
35,33,83857
31,30,83918
21,25,83964
60,59,84083
29,27,84139
40,39,84218
105,105,84428
9,7,84444
35,34,84513
26,25,84564
42,40,84646
32,31,84709
71,71,84851
15,14,84880
20,20,84920
32,28,84980
56,54,85090
26,24,85140
11,1,85152
38,37,85227
39,39,85305
11,10,85326
13,11,85350
23,22,85395
22,22,85439
40,39,85518
8,7,85533
53,51,85637
13,11,85661
54,54,85769
38,38,85845
25,23,85893
34,33,85960
27,26,86013
10,8,86031
10,9,86050
21,20,86091
49,48,86188
47,47,86282
44,43,86369
32,29,86430
10,10,86450
11,10,86471
39,38,86548
16,13,86577
14,12,86603
104,105,86812
178,178,87168
41,42,87251
27,26,87304
26,25,87355
17,17,87389
88,87,87564
59,58,87681
39,35,87755
26,23,87804
49,56,87909
89,88,88086
64,61,88211
18,17,88246
71,69,88386
40,39,88465
11,11,88487
51,51,88589
21,20,88630
47,44,88721
57,57,88835
16,20,88871
74,79,89024
34,33,89091
8,8,89107
31,31,89169
11,12,89192
16,15,89223
32,32,89287
77,89,89453
28,28,89509
249,251,90009
35,35,90079
18,17,90114
198,201,90513
100,98,90711
49,48,90808
33,32,90873
72,71,91016
121,129,91266
58,58,91382
9,7,91398
89,100,91587
75,85,91747
31,30,91808
34,32,91874
48,47,91969
10,9,91988
31,31,92050
37,35,92122
63,61,92246
47,46,92339
43,43,92425
114,112,92651
38,41,92730
19,17,92766
64,60,92890
9,14,92913
25,24,92962
21,20,93003
76,68,93147
15,13,93175
30,33,93238
39,38,93315
26,23,93364
83,80,93527
43,33,93603
45,44,93692
18,17,93727
166,167,94060
62,62,94184
15,14,94213
29,30,94272
59,64,94395
82,82,94559
30,35,94624
31,33,94688
62,62,94812
42,46,94900
11,11,94922
76,83,95081
39,38,95158
30,30,95218
83,83,95384
53,54,95491
59,59,95609
182,182,95973
55,54,96082
36,36,96154
38,38,96230
61,62,96353
131,133,96617
25,24,96666
15,12,96693
66,57,96816
40,39,96895
150,151,97196
105,107,97408
45,46,97499
143,153,97795
41,41,97877
123,131,98131
93,98,98322
32,31,98385
37,38,98460
113,117,98690
70,70,98830
42,40,98912
28,37,98977
25,25,99027
73,71,99171
11,10,99192
67,67,99326
35,35,99396
55,55,99506
62,61,99629
89,89,99807
38,37,99882
39,38,99959
12,11,99982
36,36,100054
50,48,100152
49,50,100251
11,10,100272
36,35,100343
61,61,100465
47,47,100559
51,51,100661
19,18,100698
73,70,100841
18,18,100877
26,26,100929
50,49,101028
128,128,101284
66,66,101416
12,12,101440
18,19,101477
206,206,101889
18,15,101922
44,42,102008
96,95,102199
97,96,102392
88,78,102558
250,250,103058
70,68,103196
53,50,103299
61,58,103418
250,250,103918
188,178,104284
179,177,104640
75,68,104783
71,70,104924
143,133,105200
100,98,105398
121,119,105638
65,59,105762
66,63,105891
61,62,106014
154,149,106317
58,58,106433
189,175,106797
16,16,106829
12,11,106852
62,60,106974
97,95,107166
242,242,107650
80,80,107810
23,24,107857
106,106,108069
33,32,108134
166,166,108466
47,42,108555
27,26,108608
39,40,108687
78,77,108842
110,109,109061
35,35,109131
39,39,109209
29,28,109266
72,70,109408
67,65,109540
59,57,109656
66,63,109785
65,63,109913
249,246,110408
45,45,110498
54,52,110604
61,59,110724
79,79,110882
73,71,111026
127,127,111280
78,83,111441
