<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000016438867CA0>
[-46.82270813 -47.27589417 -47.27589417]
[-46.69322968 -47.40538025 -47.21115494]
[-46.69322968 -47.40538025 -47.21115494]
[-46.88745117 -47.47011948 -47.34063721]
[-46.62848663 -47.27589417 -46.88745117]
[-47.14641571 -47.47011948 -47.01692963]
[-47.01692963 -47.14641571 -46.82270813]
[-46.88745117 -46.88745117 -46.69322968]
[-46.43426514 -46.69322968 -46.69322968]
[-46.43426514 -47.08167267 -47.08167267]
[-46.49900436 -47.40538025 -47.27589417]
[-46.11055756 -47.27589417 -47.27589417]
[-45.72211075 -46.69322968 -46.69322968]
[-46.1753006 -46.1753006 -46.9521904]
[-45.39840698 -46.1753006  -45.72211075]
[-45.65737152 -46.30477905 -45.85159302]
[-45.78684998 -45.52788925 -45.0746994 ]
[-46.1753006  -45.78684998 -45.39840698]
[-45.85159302 -46.36952209 -45.52788925]
[-45.52788925 -46.30477905 -45.78684998]
[-45.46315002 -46.04581451 -45.72211075]
[-45.0746994  -46.11055756 -45.78684998]
[-45.20418549 -46.36952209 -46.11055756]
[-45.00996017 -45.39840698 -46.36952209]
[-44.75099564 -44.42729187 -45.65737152]
[-44.36254883 -44.62151337 -44.75099564]
[-44.36254883 -45.0746994  -44.36254883]
[-44.62151337 -44.23307037 -43.77988052]
[-44.81573486 -44.68625641 -43.65039825]
[-44.03884506 -44.62151337 -43.26195145]
[-44.42729187 -45.39840698 -44.68625641]
[-44.62151337 -45.59262848 -44.88047791]
[-44.62151337 -45.65737152 -44.88047791]
[-44.03884506 -45.59262848 -44.81573486]
[-44.10358429 -44.36254883 -45.13944244]
[-42.93824768 -43.65039825 -44.4920311 ]
[-42.80876541 -43.32669067 -43.52091599]
[-43.26195145 -43.19721222 -42.93824768]
[-43.7151413  -43.7151413  -43.32669067]
[-43.90936279 -43.52091599 -43.13246918]
[-43.84461975 -43.84461975 -42.35557556]
[-44.75099564 -45.20418549 -44.2978096 ]
[-43.52091599 -45.0746994  -43.84461975]
[-42.54980087 -43.32669067 -43.26195145]
[-43.45617676 -43.65039825 -43.90936279]
[-43.19721222 -44.10358429 -44.2978096 ]
[-41.90238953 -41.64342499 -43.00299072]
[-41.25498199 -42.6145401  -43.26195145]
[-41.06075668 -42.48506165 -42.16135406]
[-42.0318718  -41.38446045 -41.51394653]
[-41.8376503  -42.35557556 -42.0318718 ]
[-43.77988052 -43.52091599 -43.26195145]
[-42.93824768 -42.22609711 -41.57868576]
[-42.09661102 -42.35557556 -40.93127441]
[-41.70816803 -42.74402618 -42.09661102]
[-43.45617676 -44.68625641 -43.39143372]
[-40.67230988 -41.77291107 -41.8376503 ]
[-42.0318718  -42.16135406 -43.19721222]
[-41.96713257 -42.16135406 -42.87350464]
[-41.51394653 -41.38446045 -42.93824768]
[-40.86653137 -42.35557556 -42.67928314]
[-40.80179214 -42.4203186  -42.29083633]
[-40.41334534 -40.47808838 -40.67230988]
[-40.67230988 -40.80179214 -41.12549591]
[-42.6145401  -42.4203186  -42.74402618]
[-42.35557556 -42.54980087 -41.44920349]
[-41.19023895 -41.25498199 -39.70119476]
[-41.19023895 -41.51394653 -40.28386688]
[-40.67230988 -41.96713257 -41.12549591]
[-40.08964157 -40.67230988 -40.73705292]
[-41.96713257 -41.57868576 -42.67928314]
[-41.90238953 -42.48506165 -43.32669067]
[-40.99601746 -40.73705292 -42.09661102]
[-38.98904419 -39.9601593  -40.80179214]
[-40.93127441 -42.74402618 -43.00299072]
[-39.89541626 -40.99601746 -40.80179214]
[-39.89541626 -39.24800873 -40.1543808 ]
[-40.41334534 -40.93127441 -40.47808838]
[-41.44920349 -41.57868576 -41.57868576]
[-41.06075668 -41.57868576 -40.86653137]
[-39.9601593  -40.28386688 -38.60059738]
[-41.19023895 -41.51394653 -40.28386688]
[-40.60757065 -42.0318718  -41.25498199]
[-39.63645172 -40.34860611 -40.80179214]
[-40.60757065 -40.60757065 -41.44920349]
[-40.86653137 -41.51394653 -41.25498199]
[-41.19023895 -40.99601746 -41.64342499]
[-39.63645172 -40.1543808  -40.67230988]
[-40.34860611 -41.77291107 -42.0318718 ]
[-40.21912384 -41.96713257 -41.31972122]
[-38.98904419 -38.73007965 -39.50697327]
[-39.31275177 -39.24800873 -39.37748718]
[-40.02490234 -40.28386688 -40.34860611]
[-40.08964157 -40.60757065 -40.86653137]
[-38.66533661 -39.11852646 -38.60059738]
[-40.28386688 -40.73705292 -38.60059738]
[-39.83067703 -40.21912384 -39.44223022]
[-40.60757065 -41.44920349 -40.93127441]
[-37.56473923 -38.47111511 -38.66533661]
[-40.47808838 -40.02490234 -41.25498199]
[-40.80179214 -40.41334534 -40.54283142]
[-39.76593781 -40.34860611 -40.34860611]
[-39.05378723 -40.1543808  -39.89541626]
[-39.70119476 -40.41334534 -41.70816803]
[-40.02490234 -41.8376503  -41.90238953]
[-37.43526077 -38.34163284 -38.14740753]
[-38.14740753 -38.34163284 -38.40637207]
[-40.80179214 -40.80179214 -41.19023895]
[-38.79482269 -39.63645172 -39.57171249]
[-39.11852646 -40.21912384 -40.34860611]
[-40.93127441 -42.22609711 -41.12549591]
[-41.51394653 -41.96713257 -40.60757065]
[-41.90238953 -41.64342499 -39.76593781]
