tm1,tm2,steps
58,63,38232
66,66,38364
97,106,38567
57,49,38673
50,54,38777
39,51,38867
27,30,38924
63,61,39048
47,50,39145
46,44,39235
156,161,39552
27,22,39601
29,36,39666
42,44,39752
54,65,39871
135,148,40154
9,10,40173
69,81,40323
14,16,40353
79,91,40523
35,30,40588
67,61,40716
29,29,40774
50,57,40881
129,138,41148
45,49,41242
128,120,41490
64,49,41603
48,49,41700
56,59,41815
79,91,41985
140,148,42273
145,143,42561
62,59,42682
19,16,42717
11,9,42737
82,94,42913
49,49,43011
8,12,43031
88,92,43211
25,23,43259
242,248,43749
22,22,43793
98,84,43975
47,45,44067
41,41,44149
10,13,44172
60,58,44290
67,65,44422
130,137,44689
35,37,44761
34,25,44820
43,49,44912
13,14,44939
86,97,45122
73,68,45263
9,9,45281
57,66,45404
64,57,45525
104,110,45739
56,44,45839
154,166,46159
69,62,46290
20,20,46330
34,32,46396
54,50,46500
32,32,46564
16,17,46597
11,8,46616
47,47,46710
30,28,46768
38,35,46841
126,132,47099
53,53,47205
17,16,47238
50,64,47352
17,18,47387
45,52,47484
47,50,47581
16,11,47608
51,58,47717
132,142,47991
100,105,48196
41,39,48276
65,69,48410
47,49,48506
46,54,48606
149,138,48893
48,44,48985
79,71,49135
36,34,49205
200,198,49603
36,38,49677
24,25,49726
73,81,49880
42,43,49965
36,33,50034
162,174,50370
114,103,50587
82,92,50761
59,69,50889
99,104,51092
21,21,51134
138,145,51417
26,28,51471
18,19,51508
13,11,51532
50,51,51633
55,57,51745
21,23,51789
57,64,51910
37,40,51987
33,32,52052
20,22,52094
83,86,52263
69,63,52395
71,78,52544
49,56,52649
106,100,52855
91,98,53044
53,59,53156
28,29,53213
148,153,53514
42,39,53595
37,33,53665
196,205,54066
248,252,54566
118,121,54805
83,69,54957
25,23,55005
52,59,55116
89,93,55298
82,90,55470
57,48,55575
73,87,55735
115,122,55972
30,28,56030
24,19,56073
54,66,56193
86,86,56365
15,17,56397
15,18,56430
33,39,56502
110,113,56725
22,25,56772
73,80,56925
59,61,57045
61,65,57171
87,91,57349
17,17,57383
39,37,57459
90,94,57643
101,91,57835
24,24,57883
60,46,57989
14,14,58017
61,75,58153
66,66,58285
255,245,58785
6,6,58797
56,68,58921
56,70,59047
71,82,59200
52,50,59302
74,65,59441
96,86,59623
132,134,59889
70,63,60022
115,121,60258
19,15,60292
65,52,60409
78,79,60566
12,11,60589
51,51,60691
56,69,60816
7,13,60836
115,124,61075
119,109,61303
46,57,61406
100,109,61615
81,91,61787
109,102,61998
54,48,62100
41,36,62177
136,142,62455
7,6,62468
104,99,62671
34,42,62747
59,60,62866
113,101,63080
22,28,63130
125,133,63388
42,53,63483
153,142,63778
23,22,63823
166,153,64142
88,96,64326
56,47,64429
71,78,64578
94,104,64776
76,79,64931
15,16,64962
79,72,65113
169,162,65444
46,55,65545
91,98,65734
20,16,65770
14,14,65798
121,114,66033
118,129,66280
71,61,66412
61,52,66525
89,73,66687
38,50,66775
88,85,66948
54,62,67064
15,17,67096
16,15,67127
15,17,67159
15,16,67190
15,17,67222
58,72,67352
61,72,67485
49,54,67588
18,19,67625
132,143,67900
144,150,68194
103,97,68394
84,91,68569
103,110,68782
89,96,68967
50,62,69079
65,73,69217
77,87,69381
57,73,69511
36,34,69581
82,87,69750
95,102,69947
103,111,70161
132,139,70432
79,66,70577
45,37,70659
145,151,70955
48,55,71058
24,25,71107
91,97,71295
58,70,71423
117,110,71650
188,195,72033
55,64,72152
145,150,72447
21,24,72492
122,132,72746
108,114,72968
106,113,73187
31,30,73248
47,52,73347
209,209,73765
12,8,73785
15,19,73819
66,53,73938
46,58,74042
56,48,74146
125,116,74387
81,86,74554
61,56,74671
76,88,74835
62,76,74973
35,33,75041
60,70,75171
16,14,75201
71,75,75347
66,77,75490
10,12,75512
110,115,75737
25,32,75794
18,17,75829
91,98,76018
115,109,76242
24,24,76290
67,77,76434
15,16,76465
12,10,76487
61,75,76623
31,39,76693
59,70,76822
79,90,76991
93,103,77187
31,36,77254
45,50,77349
109,116,77574
62,64,77700
140,127,77967
74,81,78122
33,38,78193
89,73,78355
97,90,78542
50,59,78651
35,40,78726
83,83,78892
74,71,79037
26,29,79092
36,40,79168
105,111,79384
123,130,79637
106,112,79855
39,48,79942
42,48,80032
75,80,80187
164,174,80525
26,28,80579
34,39,80652
68,77,80797
48,62,80907
159,157,81223
171,178,81572
62,53,81687
14,17,81718
105,93,81916
83,97,82096
63,50,82209
11,8,82228
53,65,82346
75,80,82501
40,41,82582
36,48,82666
37,41,82744
42,44,82830
111,114,83055
39,47,83141
7,5,83153
54,65,83272
51,53,83376
71,58,83505
37,45,83587
114,123,83824
78,65,83967
68,76,84111
59,73,84243
66,77,84386
34,42,84462
81,86,84629
89,100,84818
92,96,85006
85,83,85174
49,62,85285
28,31,85344
59,69,85472
64,77,85613
46,59,85718
37,44,85799
56,50,85905
55,65,86025
23,26,86074
135,123,86332
90,90,86512
15,15,86542
136,142,86820
52,66,86938
70,77,87085
40,48,87173
28,35,87236
65,77,87378
48,62,87488
46,58,87592
74,89,87755
64,71,87890
64,75,88029
60,72,88161
95,99,88355
95,103,88553
22,22,88597
104,103,88804
92,81,88977
49,60,89086
78,87,89251
92,96,89439
25,25,89489
13,14,89516
22,26,89564
56,68,89688
106,113,89907
45,50,90002
66,67,90135
11,7,90153
63,77,90293
56,69,90418
81,88,90587
31,35,90653
26,33,90712
24,30,90766
51,65,90882
51,57,90990
31,33,91054
33,37,91124
60,69,91253
14,14,91281
49,64,91394
42,44,91480
39,45,91564
59,75,91698
42,59,91799
48,60,91907
33,37,91977
78,83,92138
88,98,92324
70,77,92471
37,44,92552
92,88,92732
85,71,92888
46,52,92986
49,57,93092
95,98,93285
20,22,93327
31,35,93393
33,29,93455
66,77,93598
92,100,93790
67,73,93930
70,84,94084
65,74,94223
66,76,94365
61,74,94500
93,89,94682
76,86,94844
56,66,94966
45,50,95061
82,73,95216
27,27,95270
36,42,95348
48,62,95458
33,43,95534
33,43,95610
75,80,95765
27,34,95826
15,16,95857
89,91,96037
49,65,96151
65,76,96292
48,54,96394
39,47,96480
37,46,96563
66,80,96709
27,37,96773
50,59,96882
101,114,97097
68,80,97245
25,27,97297
53,68,97418
64,73,97555
83,92,97730
51,67,97848
70,82,98000
20,22,98042
113,120,98275
76,86,98437
41,50,98528
58,71,98657
38,46,98741
66,72,98879
64,79,99022
32,37,99091
17,21,99129
52,59,99240
124,130,99494
60,71,99625
20,22,99667
59,46,99772
36,33,99841
73,84,99998
88,83,100169
30,39,100238
75,88,100401
56,48,100505
54,69,100628
42,55,100725
84,96,100905
118,124,101147
28,35,101210
63,49,101322
45,44,101411
76,79,101566
14,17,101597
49,63,101709
45,60,101814
22,21,101857
34,43,101934
52,58,102044
54,63,102161
85,94,102340
56,68,102464
40,45,102549
50,57,102656
99,108,102863
19,20,102902
47,49,102998
96,92,103186
112,119,103417
16,19,103452
87,95,103634
161,168,103963
51,66,104080
18,24,104122
58,70,104250
81,93,104424
64,75,104563
29,31,104623
66,79,104768
68,80,104916
86,97,105099
95,109,105303
41,34,105378
52,67,105497
36,43,105576
28,30,105634
106,110,105850
80,91,106021
16,16,106053
82,92,106227
53,67,106347
90,96,106533
23,18,106574
81,89,106744
6,4,106754
47,62,106863
74,87,107024
77,85,107186
90,76,107352
44,46,107442
65,76,107583
48,60,107691
18,22,107731
45,59,107835
50,54,107939
31,38,108008
19,21,108048
44,47,108139
58,68,108265
60,72,108397
79,89,108565
113,108,108786
61,71,108918
56,71,109045
43,49,109137
45,56,109238
51,63,109352
79,85,109516
60,68,109644
65,79,109788
17,17,109822
57,67,109946
59,73,110078
64,74,110216
45,49,110310
36,40,110386
66,79,110531
69,82,110682
72,82,110836
83,90,111009
65,77,111151
27,25,111203
21,24,111248
109,120,111477
69,82,111628
90,98,111816
46,59,111921
106,114,112141
61,73,112275
49,63,112387
29,34,112450
30,33,112513
69,78,112660
55,70,112785
50,66,112901
26,32,112959
28,35,113022
85,83,113190
57,72,113319
74,84,113477
83,87,113647
150,150,113947
70,85,114102
95,84,114281
47,63,114391
87,91,114569
54,56,114679
29,34,114742
92,96,114930
42,49,115021
63,72,115156
79,85,115320
23,25,115368
89,99,115556
86,88,115730
83,95,115908
33,37,115978
70,80,116128
72,84,116284
90,98,116472
72,79,116623
126,118,116867
31,29,116927
32,36,116995
12,15,117022
17,18,117057
70,82,117209
68,52,117329
65,54,117448
102,109,117659
99,109,117867
11,8,117886
51,56,117993
43,58,118094
60,77,118231
55,65,118351
71,75,118497
32,45,118574
70,82,118726
74,83,118883
25,30,118938
72,84,119094
54,44,119192
46,51,119289
25,29,119343
94,101,119538
72,79,119689
72,73,119834
62,73,119969
58,67,120094
34,42,120170
23,27,120220
57,70,120347
58,71,120476
85,96,120657
147,157,120961
78,67,121106
73,91,121270
71,87,121428
58,74,121560
49,40,121649
112,117,121878
44,59,121981
69,77,122127
67,77,122271
29,38,122338
57,69,122464
62,75,122601
11,10,122622
71,77,122770
77,81,122928
93,102,123123
132,124,123379
46,60,123485
19,19,123523
47,54,123624
122,130,123876
43,53,123972
47,63,124082
77,84,124243
91,86,124420
49,65,124534
22,25,124581
86,89,124756
82,89,124927
86,91,125104
72,75,125251
71,84,125406
58,64,125528
47,59,125634
20,19,125673
47,52,125772
32,37,125841
20,20,125881
30,36,125947
20,19,125986
69,77,126132
52,55,126239
12,15,126266
18,21,126305
48,57,126410
68,69,126547
40,46,126633
84,90,126807
76,84,126967
76,86,127129
57,68,127254
115,123,127492
63,75,127630
32,39,127701
58,69,127828
15,19,127862
95,104,128061
75,81,128217
80,86,128383
72,75,128530
55,67,128652
83,89,128824
56,72,128952
45,55,129052
57,69,129178
103,97,129378
55,71,129504
51,63,129618
116,123,129857
105,120,130082
57,68,130207
103,109,130419
127,132,130678
71,81,130830
21,25,130876
99,99,131074
83,92,131249
46,50,131345
98,104,131547
136,143,131826
45,59,131930
114,128,132172
96,104,132372
47,63,132482
57,70,132609
157,164,132930
44,41,133015
80,91,133186
91,101,133378
49,63,133490
42,52,133584
69,82,133735
58,74,133867
79,94,134040
31,40,134111
76,90,134277
61,71,134409
74,81,134564
76,81,134721
66,57,134844
33,46,134923
95,102,135120
23,25,135168
28,40,135236
61,73,135370
100,108,135578
121,123,135822
43,54,135919
18,21,135958
91,85,136134
53,64,136251
68,70,136389
75,84,136548
86,76,136710
23,30,136763
63,75,136901
25,33,136959
72,85,137116
51,67,137234
74,80,137388
53,65,137506
67,74,137647
79,90,137816
44,51,137911
54,65,138030
69,76,138175
25,27,138227
61,65,138353
49,65,138467
65,82,138614
39,52,138705
78,81,138864
49,65,138978
46,60,139084
66,81,139231
81,89,139401
68,83,139552
202,201,139955
44,59,140058
83,87,140228
56,68,140352
66,77,140495
60,72,140627
78,88,140793
115,124,141032
58,69,141159
45,60,141264
54,67,141385
144,149,141678
69,78,141825
133,138,142096
113,117,142326
80,90,142496
48,61,142605
81,93,142779
44,59,142882
105,108,143095
71,80,143246
52,65,143363
77,82,143522
60,77,143659
149,151,143959
65,66,144090
71,83,144244
62,47,144353
93,102,144548
82,89,144719
57,71,144847
53,64,144964
51,66,145081
46,49,145176
47,62,145285
90,99,145474
78,87,145639
44,60,145743
122,129,145994
57,73,146124
56,70,146250
67,81,146398
104,102,146604
55,63,146722
28,37,146787
57,70,146914
61,76,147051
55,68,147174
119,125,147418
69,79,147566
105,116,147787
79,93,147959
73,80,148112
88,92,148292
95,112,148499
67,77,148643
46,40,148729
64,73,148866
65,76,149007
78,91,149176
102,103,149381
76,79,149536
51,68,149655
61,71,149787
57,65,149909
35,47,149991
47,64,150102
67,82,150251
77,92,150420
39,54,150513
83,100,150696
44,52,150792
54,69,150915
73,79,151067
53,64,151184
66,79,151329
77,89,151495
76,87,151658
25,29,151712
66,79,151857
65,76,151998
58,68,152124
88,96,152308
73,86,152467
49,63,152579
92,100,152771
58,69,152898
67,82,153047
77,87,153211
49,64,153324
63,75,153462
46,56,153564
53,58,153675
82,93,153850
54,69,153973
50,64,154087
37,46,154170
132,138,154440
58,71,154569
76,88,154733
84,74,154891
23,31,154945
63,78,155086
67,78,155231
79,80,155390
47,64,155501
79,84,155664
45,60,155769
61,75,155905
93,100,156098
66,78,156242
60,72,156374
76,78,156528
57,72,156657
80,91,156828
77,87,156992
54,71,157117
90,102,157309
51,66,157426
47,62,157535
69,80,157684
85,94,157863
21,21,157905
73,82,158060
44,50,158154
74,86,158314
68,82,158464
70,81,158615
69,84,158768
96,115,158979
56,65,159100
62,67,159229
58,74,159361
68,81,159510
59,67,159636
84,92,159812
76,69,159957
61,73,160091
63,77,160231
74,79,160384
79,89,160552
58,73,160683
61,73,160817
55,71,160943
69,81,161093
99,96,161288
79,83,161450
78,87,161615
52,66,161733
70,81,161884
61,75,162020
37,48,162105
24,31,162160
64,74,162298
91,99,162488
43,41,162572
84,92,162748
95,109,162952
74,70,163096
89,101,163286
86,102,163474
135,148,163757
183,195,164135
71,85,164291
90,98,164479
96,100,164675
67,74,164816
83,89,164988
76,87,165151
54,69,165274
43,51,165368
80,86,165534
59,70,165663
24,25,165712
60,73,165845
69,78,165992
70,83,166145
85,93,166323
70,80,166473
59,75,166607
66,71,166744
88,95,166927
150,158,167235
72,83,167390
62,70,167522
73,79,167674
56,66,167796
97,105,167998
98,116,168212
111,118,168441
51,65,168557
41,44,168642
79,87,168808
53,67,168928
62,74,169064
67,74,169205
87,75,169367
85,88,169540
56,55,169651
88,99,169838
69,76,169983
80,87,170150
72,84,170306
85,87,170478
95,106,170679
90,100,170869
127,132,171128
74,78,171280
142,160,171582
50,65,171697
65,73,171835
105,108,172048
63,70,172181
58,71,172310
77,84,172471
86,82,172639
72,88,172799
125,117,173041
72,61,173174
58,69,173301
59,71,173431
90,97,173618
153,155,173926
63,70,174059
44,61,174164
43,58,174265
55,70,174390
76,87,174553
58,69,174680
80,84,174844
88,96,175028
77,87,175192
46,62,175300
84,99,175483
74,87,175644
74,83,175801
61,72,175934
32,42,176008
154,161,176323
33,34,176390
46,62,176498
94,102,176694
58,73,176825
64,73,176962
50,64,177076
101,112,177289
117,107,177513
100,120,177733
72,81,177886
65,73,178024
71,83,178178
93,86,178357
59,72,178488
115,123,178726
79,90,178895
51,66,179012
98,110,179220
57,70,179347
101,106,179554
65,72,179691
58,71,179820
57,66,179943
81,98,180122
62,72,180256
118,123,180497
74,81,180652
83,89,180824
82,98,181004
52,64,181120
66,78,181264
63,75,181402
81,88,181571
72,83,181726
77,89,181892
97,102,182091
44,49,182184
65,68,182317
192,179,182688
53,68,182809
43,61,182913
65,75,183053
124,128,183305
80,94,183479
47,62,183588
66,76,183730
70,82,183882
81,75,184038
37,45,184120
74,84,184278
65,81,184424
73,80,184577
55,66,184698
75,85,184858
71,82,185011
46,63,185120
61,71,185252
55,70,185377
80,92,185549
83,84,185716
87,101,185904
63,72,186039
64,73,186176
68,78,186322
65,68,186455
47,61,186563
77,84,186724
60,75,186859
74,80,187013
61,78,187152
61,73,187286
66,76,187428
91,96,187615
66,81,187762
64,77,187903
65,76,188044
118,121,188283
83,91,188457
62,72,188591
64,75,188730
58,70,188858
73,83,189014
68,83,189165
68,82,189315
61,75,189451
51,65,189567
59,74,189700
61,76,189837
81,86,190004
124,136,190264
50,64,190378
68,78,190524
70,73,190667
60,64,190791
85,93,190969
44,53,191066
90,104,191260
88,101,191449
60,72,191581
53,67,191701
67,81,191849
62,71,191982
40,51,192073
91,105,192269
92,100,192461
73,85,192619
64,74,192757
141,121,193019
79,71,193169
90,98,193357
74,84,193515
57,73,193645
76,86,193807
85,91,193983
64,76,194123
55,71,194249
48,65,194362
80,86,194528
231,251,195010
104,107,195221
57,69,195347
86,96,195529
124,131,195784
66,75,195925
222,226,196373
95,107,196575
60,73,196708
34,44,196786
66,73,196925
91,86,197102
81,88,197271
55,72,197398
61,70,197529
65,76,197670
70,82,197822
89,104,198015
80,83,198178
103,107,198388
59,73,198520
104,108,198732
104,108,198944
53,70,199067
51,57,199175
55,67,199297
71,81,199449
86,92,199627
87,94,199808
65,77,199950
104,110,200164
93,106,200363
74,85,200522
58,71,200651
65,76,200792
78,93,200963
53,64,201080
38,41,201159
74,85,201318
222,224,201764
45,58,201867
50,54,201971
61,71,202103
50,65,202218
54,68,202340
60,72,202472
19,25,202516
57,68,202641
55,68,202764
82,92,202938
47,57,203042
64,75,203181
59,72,203312
46,63,203421
60,70,203551
67,78,203696
62,68,203826
106,122,204054
183,187,204424
99,107,204630
85,93,204808
120,129,205057
77,85,205219
91,97,205407
55,68,205530
87,102,205719
49,63,205831
83,89,206003
72,86,206161
73,78,206312
68,80,206460
63,78,206601
84,100,206785
88,102,206975
77,84,207136
43,50,207229
124,133,207486
52,65,207603
61,76,207740
74,80,207894
59,57,208010
58,68,208136
59,72,208267
29,34,208330
67,79,208476
91,82,208649
77,87,208813
39,54,208906
63,76,209045
167,148,209360
118,136,209614
82,90,209786
16,20,209822
65,75,209962
49,64,210075
62,75,210212
79,70,210361
50,60,210471
68,77,210616
67,75,210758
69,82,210909
61,70,211040
55,67,211162
73,80,211315
80,93,211488
119,124,211731
70,81,211882
80,87,212049
68,80,212197
42,53,212292
59,70,212421
78,86,212585
71,81,212737
75,81,212893
54,68,213015
88,106,213209
71,88,213368
63,77,213508
62,75,213645
77,78,213800
98,103,214001
87,98,214186
57,69,214312
63,73,214448
54,66,214568
59,73,214700
48,57,214805
82,99,214986
80,96,215162
74,82,215318
63,72,215453
94,99,215646
98,103,215847
86,87,216020
35,48,216103
53,65,216221
131,135,216487
77,79,216643
47,63,216753
25,27,216805
75,83,216963
66,77,217106
169,181,217456
79,92,217627
82,87,217796
134,138,218068
76,81,218225
92,110,218427
93,99,218619
60,69,218748
61,76,218885
90,88,219063
80,84,219227
90,94,219411
117,132,219660
77,86,219823
60,71,219954
68,77,220099
55,68,220222
95,107,220424
62,76,220562
68,84,220714
88,103,220905
75,78,221058
67,74,221199
50,64,221313
52,66,221431
69,83,221583
75,86,221744
61,71,221876
69,82,222027
68,79,222174
67,72,222313
47,63,222423
175,177,222775
107,111,222993
70,82,223145
95,104,223344
80,96,223520
84,89,223693
89,101,223883
164,172,224219
87,92,224398
55,71,224524
105,110,224739
125,129,224993
73,82,225148
65,75,225288
60,73,225421
71,78,225570
91,105,225766
56,68,225890
68,80,226038
