actor1_mean,actor1_std,actor2_mean,actor2_std
19.6803482280058,7.307339364360027,18.596080627175574,7.042618998013781
20.001757154157083,7.346953050802242,18.391953912892735,8.397052129815204
20.12125121222602,8.04496100977955,19.504512610258878,8.356094387830373
21.036497278994087,8.082669505929092,19.323843086371987,8.910061521156804
21.31890604698052,7.6807321022532795,20.145575316351078,8.961632131909742
20.556100242326348,7.574123671834494,20.85155442890368,8.341368958725694
21.811902193415087,6.985869356887886,20.719778678400054,8.095110632130048
21.132816482992734,6.9647455798992945,21.245072829095943,7.81473859631425
21.4002607825662,7.26744851678799,21.08712423608658,7.690681028078135
20.99503368731366,7.049873361102092,20.41725543641696,8.17317170378696
21.714453063599052,6.709622188833986,20.65115737915039,8.220290032803062
21.462166772666553,7.30213856017592,21.44218755579319,7.901183955469709
21.170470703019404,7.995260518221799,20.918493044916346,8.25981829192743
21.20979035922459,7.297893781208296,21.789298469955856,7.563926516445326
21.09861134176385,7.452651015108816,21.111062170754018,8.602255576119846
20.727190315525398,7.452249919082027,21.889186401367187,8.111046660460072
21.26038887416435,7.605360340070686,20.971477954792526,8.062180062298129
20.34753142674764,8.479883646952215,19.912717425304912,9.291093545399349
20.83231572407048,8.092393337015535,20.1814909806301,9.812805010863812
21.023205912843043,7.958657383523291,20.766250556242383,8.992278492790767
20.886253654956818,8.659740543295948,20.483398146927357,9.618440429759625
20.352953891880464,8.499333853211784,20.527429608532984,9.371240281261137
21.054937388533254,9.06357212656356,19.938606513352582,9.522460805102604
20.923657557256394,8.605602025131045,20.36594732574355,10.275469478831587
20.58724490404129,8.611594264406296,20.855105124413967,9.224200244698856
20.392406886754998,9.18159342217745,20.814572930757233,8.844522204379203
21.091542350662337,8.509550477951533,21.0643337775921,8.884711066834777
21.10783169855837,8.045203205761865,20.692300423484888,9.49207238411928
20.6290786889372,8.152295458941582,20.76755717716415,8.839983879176367
19.843380107281515,9.332149828703319,20.681718595300165,9.482425508599748
20.241669714255412,9.008361418091365,20.98961476822181,9.171407153061182
20.564647786757526,8.896169491728285,20.847720162793735,8.431524924132802
20.71567168350482,8.474385906247553,19.916376341434948,9.265458784835463
20.004091774857283,8.997031613464845,21.01362082941069,8.72857977998405
20.95852849227747,8.104315934223882,20.873637694515,8.634295505903655
21.2256258890685,7.975850525837735,20.90451516729102,8.660548101818614
20.50455744673566,8.062513882187083,20.248930828794062,9.333981176546493
21.087069252468893,8.870096033015148,20.296436804054427,9.736108713608283
21.059046646400734,8.622613635752966,20.790203244078395,9.68421786797374
21.29157045080855,7.7862672080390345,20.390713678087508,9.967458208238114
20.823282316221412,8.174549385621049,20.611317342641403,9.944181857342821
20.97371487437245,8.346166570227803,20.183973841081585,9.514654218781411
20.134259821156988,9.393658880329994,20.84600713948042,8.174581680788387
21.03918970342268,9.089958116136447,20.554500710923236,9.161567293631649
20.109588389630083,9.825514062986148,20.01500491438241,9.423500454085808
20.793007857316024,8.644481653082687,20.288395269985855,9.305559815519363
20.856255752939575,8.493090453464925,20.733023976626463,8.981328861660126
20.90343802134196,8.164303570469574,18.871476422185484,10.727851540016955
20.62565258391226,8.582518144034413,20.465711258269927,9.82185554091138
20.67901178271745,8.738151180636336,20.29776730294955,9.987056425527813
20.281184644254733,9.333014472849621,20.391347088797726,9.085689158139392
20.56694082089041,9.133110942147727,20.00981344049627,9.631225349308991
21.161244708201924,8.05588182968898,19.67366940684864,9.78135298791547
20.78494607834589,8.651781881107034,20.19947921324878,9.234518082365987
20.34808432484587,8.402046024759706,20.793655859653487,9.789440932681556
20.325575935962664,9.149547088744884,20.59094649405867,9.062333350300776
19.702202355160434,9.474144237448424,19.978661185816716,9.167711978539392
20.591788964728785,9.176270366320198,19.45872706426701,9.997676133030504
19.755432418874793,10.119518888809617,19.33296638897487,10.149528668124224
19.84387063514138,9.368498091627169,20.25875553854336,9.438423433770827
20.49198735903387,8.743885183433068,19.73411865637336,10.127738020526158
20.67766678251069,8.724716442132506,19.421736963979015,10.869400145698362
20.33744391974281,8.597902237104144,19.228146860474034,10.42925358864351
20.697030863225066,9.399132077202164,19.022274323623545,9.375304150418104
20.71661501317411,8.995501563276928,19.749146134512767,10.548615053332746
19.137432652550775,10.256690727652657,19.79986854280744,10.270253284175265
19.90500796503491,9.15197412821778,19.038526879416573,10.250082478278742
20.133913447062174,10.249941977243855,19.46498445842577,10.46135819776286
20.220943539056055,9.462153694768139,18.925007439358332,10.561972383298974
19.971789062664072,9.339517444746877,19.43076459325925,10.360812808207186
20.20102459814412,9.056862039740533,19.37443011294129,9.899856043841352
20.115598354959317,9.837718381901304,19.132476787503347,10.56009725478598
