actor_1,actor_2
100.0777359008789, 100.11658477783203
100.05905151367188, 100.08094787597656
100.02416229248047, 100.03193664550781
99.97139739990234, 99.95291137695312
99.95553588867188, 99.93893432617188
99.93809509277344, 99.92082214355469
99.92842864990234, 99.91109466552734
99.9378890991211, 99.92721557617188
99.9700698852539, 99.99064636230469
99.99700927734375, 100.01029205322266
100.00064086914062, 100.00677490234375
99.9855728149414, 99.9837646484375
99.9845199584961, 99.98512268066406
99.97027587890625, 99.9637222290039
99.96656036376953, 99.9613037109375
99.97933197021484, 99.98475646972656
99.98323059082031, 99.98348999023438
99.96865844726562, 99.96167755126953
99.9645004272461, 99.95863342285156
99.97650909423828, 99.9808349609375
99.98017120361328, 99.97944641113281
99.99334716796875, 100.00552368164062
99.9964370727539, 100.0013656616211
99.98113250732422, 99.97813415527344
99.9789047241211, 99.97781372070312
99.99150848388672, 100.00299072265625
99.9947280883789, 99.9991226196289
99.97972106933594, 99.97631072998047
99.97718048095703, 99.97555541992188
99.98921966552734, 99.999755859375
99.99254608154297, 99.99623107910156
99.97782135009766, 99.97383880615234
99.9748764038086, 99.9725341796875
99.9863510131836, 99.9956283569336
99.98975372314453, 99.99252319335938
99.97526550292969, 99.97052001953125
99.97183990478516, 99.96851348876953
99.9826889038086, 99.9903564453125
99.98616027832031, 99.98771667480469
99.97183990478516, 99.96604919433594
99.96776580810547, 99.963134765625
99.97796630859375, 99.98350524902344
99.98146057128906, 99.98143768310547
99.99254608154297, 100.00534057617188
99.99584197998047, 100.00094604492188
99.98137664794922, 99.97862243652344
99.9787826538086, 99.97787475585938
99.98939514160156, 100.00070190429688
99.99291229248047, 99.99700164794922
99.9788818359375, 99.9753646850586
99.9758529663086, 99.97398376464844
99.98596954345703, 99.99566650390625
99.9896469116211, 99.99260711669922
99.97596740722656, 99.97154235839844
99.972412109375, 99.96942138671875
99.98200988769531, 99.98983764648438
99.98578643798828, 99.98741149902344
99.97234344482422, 99.966796875
99.96814727783203, 99.9637451171875
99.9771499633789, 99.98272705078125
99.9809799194336, 99.98095703125
99.99071502685547, 100.00325012207031
99.9944839477539, 99.99934387207031
99.98102569580078, 99.97824096679688
99.97815704345703, 99.97718811035156
99.98748016357422, 99.99842834472656
99.991455078125, 99.99525451660156
99.97843933105469, 99.974853515625
99.97515106201172, 99.97317504882812
99.98403930664062, 99.99329376220703
99.98815155029297, 99.99078369140625
99.97547149658203, 99.97095489501953
99.97166442871094, 99.96852111816406
99.9800796508789, 99.9874038696289
99.98426818847656, 99.98553466796875
99.9718246459961, 99.96615600585938
99.96736145019531, 99.96279907226562
99.97523498535156, 99.98025512695312
99.97945404052734, 99.97904968261719
99.98795318603516, 99.9996337890625
99.99217987060547, 99.99642944335938
99.97972869873047, 99.97660827636719
99.97650146484375, 99.97509002685547
99.98462677001953, 99.99461364746094
99.989013671875, 99.99212646484375
99.97697448730469, 99.97297668457031
99.97328186035156, 99.97077178955078
99.98100280761719, 99.9891586303711
99.98548126220703, 99.98734283447266
99.9737319946289, 99.96870422363281
99.969482421875, 99.96568298339844
99.97675323486328, 99.98279571533203
99.98126983642578, 99.98162841796875
99.96968078613281, 99.96337127685547
99.96470642089844, 99.95932006835938
99.97144317626953, 99.97492980957031
99.97595977783203, 99.97444152832031
99.98330688476562, 99.99293518066406
99.98779296875, 99.99059295654297
99.97611999511719, 99.971923828125
99.97218322753906, 99.96936798095703
99.97916412353516, 99.98663330078125
99.9837417602539, 99.98506927490234
99.97235870361328, 99.96693420410156
99.96776580810547, 99.96344757080078
99.97430419921875, 99.97933959960938
99.97891235351562, 99.97850036621094
99.98589324951172, 99.9972915649414
99.99064636230469, 99.99464416503906
99.9793701171875, 99.97624206542969
99.97587585449219, 99.97441864013672
99.98257446289062, 99.99217224121094
99.98745727539062, 99.99027252197266
99.97657012939453, 99.9725341796875
99.9726333618164, 99.97003173828125
99.97899627685547, 99.98668670654297
99.98394775390625, 99.9854736328125
99.97333526611328, 99.96825408935547
99.96884155273438, 99.96493530273438
99.97481536865234, 99.98035430908203
99.97978210449219, 99.97978973388672
99.96931457519531, 99.96293640136719
99.96410369873047, 99.9585952758789
99.9696044921875, 99.97256469726562
99.97453308105469, 99.97266387939453
99.98053741455078, 99.98930358886719
99.9854965209961, 99.9876937866211
99.9749755859375, 99.97046661376953
99.97067260742188, 99.96746063232422
99.97636413574219, 99.98287963867188
99.98136901855469, 99.98202514648438
99.97107696533203, 99.96528625488281
99.96610260009766, 99.96131896972656
99.97138977050781, 99.97535705566406
99.97637176513672, 99.97522735595703
99.9820556640625, 99.99192810058594
99.9872055053711, 99.99012756347656
