actor_1,actor_2
27.091171264648438, 29.913169860839844
30.998554229736328, 22.243125915527344
24.341533660888672, 29.623733520507812
30.347322463989258, 23.617944717407227
24.341533660888672, 29.623733520507812
30.347322463989258, 23.617944717407227
24.341533660888672, 29.623733520507812
30.347322463989258, 23.617944717407227
25.716352462768555, 30.130245208740234
30.347322463989258, 23.617944717407227
25.716352462768555, 30.130245208740234
30.347322463989258, 23.907381057739258
25.716352462768555, 30.130245208740234
30.347322463989258, 23.907381057739258
25.716352462768555, 30.130245208740234
30.347322463989258, 23.907381057739258
25.716352462768555, 30.130245208740234
30.347322463989258, 23.907381057739258
25.499277114868164, 29.261940002441406
30.347322463989258, 22.532562255859375
25.499277114868164, 29.261940002441406
30.347322463989258, 22.532562255859375
25.499277114868164, 29.261940002441406
30.347322463989258, 22.532562255859375
25.499277114868164, 29.261940002441406
30.419681549072266, 21.80897331237793
29.98552703857422, 24.70332908630371
23.111433029174805, 30.27496337890625
29.98552703857422, 24.70332908630371
23.111433029174805, 30.27496337890625
29.98552703857422, 24.70332908630371
23.111433029174805, 30.27496337890625
30.347322463989258, 28.972503662109375
22.89435577392578, 30.347322463989258
27.091171264648438, 29.913169860839844
30.998554229736328, 22.243125915527344
30.347322463989258, 28.972503662109375
22.89435577392578, 30.347322463989258
27.091171264648438, 29.913169860839844
30.998554229736328, 22.243125915527344
30.347322463989258, 28.972503662109375
22.89435577392578, 30.347322463989258
27.091171264648438, 29.913169860839844
30.998554229736328, 22.243125915527344
27.091171264648438, 29.913169860839844
30.998554229736328, 22.243125915527344
30.347322463989258, 28.972503662109375
22.89435577392578, 30.347322463989258
27.091171264648438, 29.913169860839844
30.998554229736328, 22.243125915527344
30.347322463989258, 28.972503662109375
22.243125915527344, 29.840810775756836
27.091171264648438, 29.913169860839844
30.998554229736328, 22.243125915527344
24.341533660888672, 29.623733520507812
30.347322463989258, 23.617944717407227
25.716352462768555, 30.130245208740234
30.347322463989258, 23.617944717407227
25.716352462768555, 30.130245208740234
30.202606201171875, 25.426918029785156
25.571636199951172, 29.98552703857422
30.202606201171875, 25.426918029785156
25.571636199951172, 29.98552703857422
30.202606201171875, 25.426918029785156
25.716352462768555, 29.33429718017578
30.419681549072266, 22.532562255859375
25.716352462768555, 29.33429718017578
30.419681549072266, 22.532562255859375
30.998554229736328, 25.065122604370117
23.039073944091797, 30.347322463989258
30.998554229736328, 25.065122604370117
23.039073944091797, 30.347322463989258
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
30.636756896972656, 28.972503662109375
22.170766830444336, 29.98552703857422
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
24.05209732055664, 30.05788803100586
30.998554229736328, 22.96671485900879
25.571636199951172, 29.98552703857422
30.998554229736328, 22.96671485900879
25.571636199951172, 29.98552703857422
30.202606201171875, 25.426918029785156
25.571636199951172, 29.98552703857422
30.202606201171875, 25.426918029785156
25.716352462768555, 29.33429718017578
30.998554229736328, 23.400867462158203
25.716352462768555, 29.33429718017578
30.419681549072266, 22.532562255859375
30.998554229736328, 25.065122604370117
23.039073944091797, 30.347322463989258
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.716352462768555, 29.33429718017578
30.419681549072266, 22.532562255859375
30.998554229736328, 25.065122604370117
23.039073944091797, 30.347322463989258
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.716352462768555, 29.33429718017578
30.419681549072266, 22.532562255859375
30.998554229736328, 25.065122604370117
23.039073944091797, 30.347322463989258
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.571636199951172, 29.98552703857422
30.998554229736328, 23.400867462158203
25.716352462768555, 29.33429718017578
30.419681549072266, 22.532562255859375
30.998554229736328, 25.065122604370117
23.039073944091797, 30.347322463989258
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
30.636756896972656, 28.972503662109375
22.60491943359375, 30.202606201171875
26.874095916748047, 30.130245208740234
30.998554229736328, 22.96671485900879
24.05209732055664, 30.05788803100586
30.998554229736328, 22.96671485900879
