actor1_mean,actor1_std,actor2_mean,actor2_std
9.10929213995221,3.3089392764768633,8.220609625724897,3.4481791709250507
9.246503372192382,3.43415931793123,9.364008970821605,3.8562893037836874
9.972873940525284,3.9231857298225448,9.030067369535372,4.053021506095847
10.191741780230874,4.447978261560788,10.274739288148426,5.171896300338658
10.497385990925324,4.21567414380857,11.102588118576422,5.265376065609565
11.0087661260291,4.859321370579219,9.863389203577865,5.295851496006688
10.959051898031523,5.213455750552934,10.663095281479206,7.040746838830057
10.670638110539684,5.2556906405300525,11.000301689937197,7.456661163732672
11.5495889158134,5.583380485197251,11.986452176973417,6.560681789414319
10.930500378328212,6.67460772037395,11.312670974731445,6.444224679271747
9.891199305087705,6.243937411485581,11.39890064427882,7.070756840332297
12.04929848909378,6.554235403012154,11.769175553321839,6.98025179119947
11.903467705670526,6.964122825483787,10.794516105651855,6.537878687455254
12.233952754881324,6.783209210906273,11.149064088479067,7.130066473296693
12.231140952640109,6.071650260781852,10.191072014399937,7.30981435345436
12.480516873873198,5.21854767735214,12.542838236180748,6.951984932132391
11.523861965501165,7.669580264301632,12.337389784973936,7.03345885112659
11.508376618506203,7.583698035287378,11.031586732757226,7.396424797028766
11.004209406235638,7.462452184657635,10.09457726796468,8.105044005856136
12.926594194613005,7.399793748740544,11.43323968705677,7.112826976284411
13.451611541839966,6.679632302015372,11.958637869203246,8.217881481756947
11.70415993740684,6.547662084801435,10.946702014832269,7.431750192377083
10.995834326442283,7.177533699858423,12.40374430903682,8.102530349519398
12.65716716978285,7.893399783837047,12.517801403999329,7.7985730729817435
11.218165976660591,6.594039599352089,12.375746212507549,7.323850057430749
11.44275030305114,6.805672742945198,11.538314795788423,8.06667662155025
10.609229602311787,7.143710060812897,11.742656741823469,7.652831325580505
13.735527293626653,7.221315141929847,12.277778561050827,7.2617787757818855
12.048270367561503,7.039721402537644,12.476751081871264,7.488562276817543
11.52107723279931,8.280188977083037,12.374493899410718,7.7951319473480805
12.900515825320513,6.025251486421068,13.254625018050032,7.661707343365615
10.924903490210092,7.6033330823152685,9.69397993230108,7.9572564663992065
12.583524768272143,7.497487805089346,11.958799617391238,7.18524513336348
11.485008409578507,7.308064880582438,11.204214797622855,7.905631759173904
13.063871368032988,8.29763506890861,12.885345613113557,7.98992874821194
11.36032003514907,7.491109793857954,13.36406436920166,6.805175736689017
11.892464478810629,6.937448271856786,13.216122589613262,6.384373342376813
10.5410430090768,7.209999783207483,11.152867524020643,7.866410427862883
13.306067977153079,6.96783738328466,11.340126284052817,7.406264669902858
12.555922020313352,7.396418666803643,13.800832748413086,6.826740243634088
10.919488724241866,7.224051112168954,11.042261094758004,6.8550732272010135
11.729424255481664,7.412841357214999,11.608348972194797,7.917771992959786
11.93472279035128,6.86815494423894,11.444208598718411,7.138094806839675
10.036396705940978,7.84714076856409,11.048747391536319,8.140410940769346
12.200680312656221,7.077097147540885,13.128483935406333,7.157228215824631
13.572458197430867,6.684965968328237,12.46212039849697,7.53840057523248
11.784373124440512,6.607011266370401,13.180070435128561,7.372297569970429
11.950980773338905,6.5131163308489075,11.593990581791575,7.581372191530874
13.4959198144766,7.071419809630222,12.972285619596155,8.18177670353813
12.346347795592415,6.1666051858319495,12.974735899405045,7.849942928528223
12.872798931451491,7.332536790515017,11.860936913309217,8.114036426259107
12.311354516427729,7.032341231527147,11.733603736500681,7.6869142512966775
13.557730927524796,7.134141337883887,11.801631469231147,7.35598197950556
12.161279929311652,6.997096848413421,12.679845469338554,6.457148089373614
10.237149759928386,7.417243174961905,11.678550103131462,7.609097358434778
13.198615982953239,7.7034144366598,11.670669695536295,7.608056199245516
12.56856310006344,6.8855529506435404,12.274642913899523,7.749233027445669
12.071895737397043,8.039157235981314,11.28896721204122,8.202639633092913
12.546077505334631,7.53332350158659,11.673710168126117,8.583801534272698
13.360905529701547,5.892942874295653,14.188156467744674,7.246191239989746
11.36038125188727,7.427946724229971,11.720480759938559,7.398536681235266
12.191888652128332,7.3011475313126395,11.51615212758382,7.294755762694276
11.428980191548666,7.5351224426266885,13.17276672170132,7.206077299648075
12.72606701321072,7.778105991601886,12.023899211159236,8.182531816793368
11.33093705544105,7.445827527563349,11.294612954302531,8.074502772011561
12.387469461985997,7.690204601632849,12.572720929196006,8.314200306643887
11.307760780240283,8.030989816186832,12.261315164686758,7.850279822266084
11.177881240844727,8.740686066825289,12.525830298203688,7.700786063207845
12.415527730748273,8.274798333992946,11.760636109572191,8.208417361254803
11.540372469339026,7.728855208120404,10.92960175600919,8.161997027642315
11.955777115292019,7.999651333279378,10.878722125833685,8.271588928483627
