<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001C99B496500>
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-20.37520218 -14.40456772 -25.758564  ]
[-20.37520218 -14.40456772 -25.758564  ]
[-20.37520218 -14.40456772 -25.758564  ]
[-20.37520218 -14.40456772 -25.758564  ]
[-21.06035995 -14.50244522 -25.66068649]
[-21.06035995 -14.50244522 -25.66068649]
[-21.06035995 -14.50244522 -25.66068649]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.00489426 -13.42577362 -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-21.06035995 -14.50244522 -25.66068649]
[-21.45187759 -14.40456772 -25.758564  ]
[-21.45187759 -14.40456772 -25.758564  ]
[-21.45187759 -14.40456772 -25.758564  ]
[-20.27732468 -13.42577362 -24.7797699 ]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-21.06035995 -14.50244522 -25.66068649]
[-21.06035995 -14.50244522 -25.66068649]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-20.27732468 -13.42577362 -24.7797699 ]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-20.37520218 -14.40456772 -25.758564  ]
[-20.37520218 -14.40456772 -25.758564  ]
[-20.37520218 -14.40456772 -25.758564  ]
[-21.06035995 -14.50244522 -25.66068649]
[-21.06035995 -14.50244522 -25.66068649]
[-21.06035995 -14.50244522 -25.66068649]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.00489426 -13.42577362 -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-21.45187759 -14.40456772 -25.758564  ]
[-21.45187759 -14.40456772 -25.758564  ]
[-21.45187759 -14.40456772 -25.758564  ]
[-20.27732468 -13.42577362 -24.7797699 ]
[-20.27732468 -13.42577362 -24.7797699 ]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-21.06035995 -14.50244522 -25.66068649]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-20.37520218 -14.40456772 -25.758564  ]
[-20.37520218 -14.40456772 -25.758564  ]
[-20.37520218 -14.40456772 -25.758564  ]
[-20.37520218 -14.40456772 -25.758564  ]
[-21.06035995 -14.50244522 -25.66068649]
[-21.06035995 -14.50244522 -25.66068649]
[-21.06035995 -14.50244522 -25.66068649]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.00489426 -13.42577362 -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-21.06035995 -14.50244522 -25.66068649]
[-21.45187759 -14.40456772 -25.758564  ]
[-21.45187759 -14.40456772 -25.758564  ]
[-21.45187759 -14.40456772 -25.758564  ]
[-20.27732468 -13.42577362 -24.7797699 ]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-19.00489426 -13.42577362 -24.87765121]
[-19.98368835 -14.2088089  -25.758564  ]
[-19.98368835 -14.2088089  -25.758564  ]
[-21.06035995 -14.50244522 -25.66068649]
[-21.06035995 -14.50244522 -25.66068649]
[-19.98368835 -13.91517258 -24.6818924 ]
[-19.98368835 -13.91517258 -24.6818924 ]
[-20.27732468 -13.42577362 -24.7797699 ]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-19.29853058 -13.2300148  -24.87765121]
[-20.37520218 -14.40456772 -25.758564  ]
