<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001ECE9A53F40>
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
[-6.48147964 -5.74074173 -5.74074173]
