<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001ECE9A53AE0>
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-6.66666794 -5.         -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-5.         -7.22222137 -5.        ]
[-5.37036896 -6.48147964 -5.        ]
[-6.11111069 -7.59259415 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-6.66666794 -5.         -5.        ]
[-5. -5. -5.]
[-5.         -7.22222137 -5.        ]
[-5.18518448 -5.         -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.         -7.22222137 -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.18518448 -5.         -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.         -5.18518448 -5.        ]
[-5.55555725 -5.74074173 -5.        ]
[-5.55555725 -5.74074173 -5.        ]
[-6.66666794 -5.         -5.        ]
[-6.11111069 -5.18518448 -5.        ]
[-5.        -7.9629631 -5.       ]
[-5.74074173 -9.07407379 -5.        ]
[-5.74074173 -7.59259415 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.55555725 -5.         -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-6.11111069 -5.18518448 -5.        ]
[-7.59259415 -7.22222137 -5.        ]
[-5.        -7.9629631 -5.       ]
[-6.85185242 -8.14814758 -5.        ]
[-7.0370369  -5.92592621 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.55555725 -5.         -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-6.66666794 -6.85185242 -5.        ]
[-5.         -6.29629517 -5.        ]
[-5.92592621 -5.74074173 -5.        ]
[-7.0370369  -5.92592621 -5.        ]
[-7.0370369  -5.92592621 -5.        ]
[-6.29629517 -6.48147964 -5.        ]
[-6.29629517 -6.48147964 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.18518448 -7.77777863 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.74074173 -7.0370369  -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -6.66666794 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5. -5. -5.]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.         -5.37036896 -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.55555725 -6.48147964 -5.        ]
[-5.         -5.37036896 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5. -5. -5.]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.37036896 -5.         -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.        -7.0370369 -5.       ]
[-5.55555725 -6.48147964 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5. -5. -5.]
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.        -7.0370369 -5.       ]
[-5.55555725 -6.48147964 -5.        ]
[-5. -5. -5.]
[-6.66666794 -5.37036896 -5.        ]
[-5. -5. -5.]
[-5.         -5.74074173 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5. -5. -5.]
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.        -7.0370369 -5.       ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5. -5. -5.]
[-5.         -5.74074173 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.74074173 -5.         -5.        ]
[-5. -5. -5.]
[-5.        -7.0370369 -5.       ]
[-5.        -7.0370369 -5.       ]
[-5. -5. -5.]
[-6.29629517 -5.         -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.         -5.74074173 -5.        ]
[-5.         -6.66666794 -5.        ]
[-5.         -6.66666794 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5. -5. -5.]
[-6.29629517 -6.48147964 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.        -7.0370369 -5.       ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5. -5. -5.]
[-5.         -5.74074173 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -6.66666794 -5.        ]
[-5.         -6.66666794 -5.        ]
[-5.         -6.66666794 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.18518448 -7.77777863 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.74074173 -7.0370369  -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.         -6.29629517 -5.        ]
[-5.         -6.66666794 -5.        ]
[-5.         -6.66666794 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.        -7.0370369 -5.       ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-6.66666794 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.         -6.29629517 -5.        ]
[-5.        -7.0370369 -5.       ]
[-6.66666794 -5.37036896 -5.        ]
[-5.55555725 -5.37036896 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.37036896 -5.37036896 -5.        ]
[-5.55555725 -5.         -5.        ]
[-5.37036896 -5.         -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-5.18518448 -7.22222137 -5.        ]
[-5.18518448 -7.22222137 -5.        ]
[-6.29629517 -7.40740585 -5.        ]
[-6.29629517 -7.40740585 -5.        ]
[-7.0370369  -5.92592621 -5.        ]
[-7.0370369  -5.92592621 -5.        ]
[-5.18518448 -5.         -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.         -6.66666794 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.         -5.18518448 -5.        ]
[-5.55555725 -5.         -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-6.66666794 -5.         -5.        ]
[-5.18518448 -7.22222137 -5.        ]
[-5.         -7.22222137 -5.        ]
[-5.37036896 -6.48147964 -5.        ]
[-7.0370369  -5.92592621 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.74074173 -5.         -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.        -7.0370369 -5.       ]
[-5.55555725 -6.48147964 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5. -5. -5.]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5. -5. -5.]
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-6.66666794 -5.         -5.        ]
[-5.18518448 -6.11111069 -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.         -7.22222137 -5.        ]
[-6.11111069 -7.59259415 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5. -5. -5.]
[-5.         -5.18518448 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-6.66666794 -5.         -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-5.         -7.22222137 -5.        ]
[-5.37036896 -6.48147964 -5.        ]
[-5.37036896 -6.48147964 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-6.66666794 -5.         -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-5.         -7.22222137 -5.        ]
[-5.         -7.22222137 -5.        ]
[-5.74074173 -7.59259415 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-5.92592621 -5.92592621 -5.        ]
[-6.66666794 -5.         -5.        ]
[-7.22222137 -6.11111069 -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-5.         -7.22222137 -5.        ]
[-5.37036896 -6.48147964 -5.        ]
[-6.11111069 -7.59259415 -5.        ]
[-6.66666794 -5.37036896 -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-6.29629517 -5.         -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5. -5. -5.]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5. -5. -5.]
[-5.92592621 -5.92592621 -5.        ]
[-15.04463959 -18.1696434  -20.17856979]
[-15.49107361 -18.1696434  -18.61606979]
[-14.82142639 -18.3928566  -19.2857132 ]
[-15.04463959 -16.38393021 -16.38393021]
[-18.1696434  -15.49107361 -21.74106979]
[-15.7142868  -17.05356979 -21.07143021]
[-15.04463959 -19.2857132  -17.2767868 ]
[-15.49107361 -19.50893021 -18.3928566 ]
[-14.82142639 -21.74106979 -19.7321434 ]
[-13.25892639 -20.625      -19.2857132 ]
[-13.70536041 -19.50893021 -20.17856979]
[-16.8303566  -18.1696434  -21.07143021]
[-15.26786041 -18.61606979 -19.9553566 ]
[-16.1607132  -17.94643021 -21.07143021]
[-16.6071434  -15.9375     -21.74106979]
[-17.05356979 -18.61606979 -19.7321434 ]
[-17.7232132 -19.7321434 -17.7232132]
[-14.82142639 -19.9553566  -15.49107361]
[-13.48213959 -19.50893021 -15.7142868 ]
[-15.9375    -20.625     -18.1696434]
[-15.04463959 -18.1696434  -20.17856979]
[-17.94643021 -17.7232132  -21.5178566 ]
[-15.26786041 -17.7232132  -20.8482132 ]
[-15.26786041 -17.7232132  -20.8482132 ]
[-15.49107361 -16.8303566  -21.2946434 ]
[-16.1607132  -17.94643021 -21.07143021]
[-16.8303566  -15.49107361 -21.9642868 ]
[-16.6071434 -18.1696434 -20.8482132]
[-16.6071434 -18.1696434 -20.8482132]
[-16.1607132 -20.4017868 -21.2946434]
[-14.1517868 -19.0625    -20.8482132]
[-13.92857361 -19.9553566  -20.4017868 ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-15.26786041 -17.7232132  -20.8482132 ]
[-15.26786041 -17.2767868  -17.05356979]
[-14.82142639 -16.1607132  -18.3928566 ]
[-16.6071434  -15.9375     -18.61606979]
[-14.82142639 -19.9553566  -15.49107361]
[-14.5982132  -19.50893021 -15.9375    ]
[-13.0357132 -21.2946434 -18.8392868]
[-13.92857361 -19.9553566  -20.4017868 ]
[-15.26786041 -17.7232132  -20.8482132 ]
[-15.49107361 -16.8303566  -21.2946434 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-16.1607132  -17.94643021 -21.07143021]
[-16.8303566  -15.49107361 -21.9642868 ]
[-16.6071434 -18.1696434 -20.8482132]
[-16.6071434  -19.50893021 -18.61606979]
[-15.26786041 -18.3928566  -17.94643021]
[-13.92857361 -19.9553566  -20.4017868 ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-15.26786041 -17.7232132  -20.8482132 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-15.9375    -15.7142868 -18.8392868]
[-16.6071434  -19.50893021 -18.61606979]
[-15.49107361 -20.4017868  -16.6071434 ]
[-13.25892639 -20.625      -19.2857132 ]
[-14.1517868 -19.0625    -20.8482132]
[-15.49107361 -16.8303566  -21.2946434 ]
[-15.49107361 -16.8303566  -21.2946434 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-16.8303566  -15.49107361 -21.9642868 ]
[-16.6071434  -19.50893021 -18.61606979]
[-15.26786041 -18.3928566  -17.94643021]
[-13.70536041 -18.8392868  -17.5       ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-15.9375    -15.7142868 -18.8392868]
[-15.26786041 -18.3928566  -17.94643021]
[-15.26786041 -18.3928566  -17.94643021]
[-14.1517868 -19.0625    -20.8482132]
[-15.49107361 -16.8303566  -21.2946434 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-16.8303566 -16.6071434 -19.2857132]
[-16.6071434  -19.50893021 -18.61606979]
[-13.70536041 -18.8392868  -17.5       ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-16.1607132 -17.5       -19.9553566]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-15.9375    -15.7142868 -18.8392868]
[-16.6071434  -19.50893021 -18.61606979]
[-15.49107361 -20.4017868  -16.6071434 ]
[-13.25892639 -20.625      -19.2857132 ]
[-14.1517868 -19.0625    -20.8482132]
[-15.49107361 -16.8303566  -21.2946434 ]
[-15.49107361 -16.8303566  -21.2946434 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-16.1607132  -17.94643021 -21.07143021]
[-16.8303566  -15.49107361 -21.9642868 ]
[-16.6071434  -19.50893021 -18.61606979]
[-15.26786041 -18.3928566  -17.94643021]
[-13.70536041 -18.8392868  -17.5       ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-16.8303566 -20.4017868 -21.2946434]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-15.9375    -15.7142868 -18.8392868]
[-15.26786041 -18.3928566  -17.94643021]
[-15.26786041 -18.3928566  -17.94643021]
[-14.1517868 -19.0625    -20.8482132]
[-15.49107361 -16.8303566  -21.2946434 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-16.6071434  -19.50893021 -18.61606979]
[-16.6071434  -19.50893021 -18.61606979]
[-16.6071434  -19.50893021 -18.61606979]
[-16.6071434  -19.50893021 -18.61606979]
[-15.26786041 -18.3928566  -17.94643021]
[-13.70536041 -18.8392868  -17.5       ]
[-13.70536041 -18.8392868  -17.5       ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-15.9375    -15.7142868 -18.8392868]
[-16.6071434  -19.50893021 -18.61606979]
[-14.1517868 -19.0625    -20.8482132]
[-14.1517868 -19.0625    -20.8482132]
[-15.49107361 -16.8303566  -21.2946434 ]
[-15.49107361 -16.8303566  -21.2946434 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-16.8303566 -16.6071434 -19.2857132]
[-16.6071434  -19.50893021 -18.61606979]
[-13.70536041 -18.8392868  -17.5       ]
[-13.70536041 -18.8392868  -17.5       ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-15.9375    -15.7142868 -18.8392868]
[-15.26786041 -18.3928566  -17.94643021]
[-15.26786041 -18.3928566  -17.94643021]
[-14.1517868 -19.0625    -20.8482132]
[-15.49107361 -16.8303566  -21.2946434 ]
[-15.49107361 -16.8303566  -21.2946434 ]
[-17.05356979 -17.7232132  -21.5178566 ]
[-16.8303566 -16.6071434 -19.2857132]
[-16.6071434  -19.50893021 -18.61606979]
[-14.1517868 -19.0625    -20.8482132]
[-13.92857361 -19.9553566  -20.4017868 ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-15.26786041 -17.7232132  -20.8482132 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-15.9375    -15.7142868 -18.8392868]
[-15.26786041 -18.3928566  -17.94643021]
[-13.70536041 -18.8392868  -17.5       ]
[-13.70536041 -18.8392868  -17.5       ]
[-15.26786041 -17.7232132  -20.8482132 ]
[-15.26786041 -17.7232132  -20.8482132 ]
[-15.49107361 -16.8303566  -21.2946434 ]
[-16.8303566 -16.6071434 -19.2857132]
[-16.6071434  -19.50893021 -18.61606979]
[-16.1607132 -20.4017868 -21.2946434]
[-14.1517868 -19.0625    -20.8482132]
[-14.1517868 -19.0625    -20.8482132]
[-15.49107361 -16.8303566  -21.2946434 ]
[-15.9375    -15.7142868 -18.8392868]
[-15.26786041 -18.3928566  -17.94643021]
[-13.70536041 -18.8392868  -17.5       ]
[-13.70536041 -18.8392868  -17.5       ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-14.82142639 -16.1607132  -18.3928566 ]
[-15.9375    -15.7142868 -18.8392868]
[-15.49107361 -20.4017868  -16.6071434 ]
[-14.5982132  -19.50893021 -15.9375    ]
[-13.92857361 -19.9553566  -20.4017868 ]
[-15.26786041 -17.7232132  -20.8482132 ]
