<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001AE862C0DD0>
[ -25. -155. -155.]
[ -39.1818161 -155.        -155.       ]
[ -92.75757599 -155.         -155.        ]
[ -42.72727203 -155.         -155.        ]
[ -25.78787231 -155.         -155.        ]
[ -64.39393616 -155.         -155.        ]
[-127.8181839 -155.        -155.       ]
[ -80.93939209 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -28.15151215 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -82.90908813 -155.         -155.        ]
[ -64. -155. -155.]
[ -67.93939209 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -33.27272797 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -81.72727203 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -65.1818161 -155.        -155.       ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -39.1818161 -155.        -155.       ]
[ -66.36363983 -155.         -155.        ]
[ -25. -155. -155.]
[ -25.78787231 -155.         -155.        ]
[ -64.39393616 -155.         -155.        ]
[-127.8181839 -155.        -155.       ]
[ -80.93939209 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -28.15151215 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -82.90908813 -155.         -155.        ]
[ -64. -155. -155.]
[ -67.93939209 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -33.27272797 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -81.72727203 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -65.1818161 -155.        -155.       ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -50.60606384 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -39.1818161 -155.        -155.       ]
[ -70.30303192 -155.         -155.        ]
[ -25. -155. -155.]
[ -25.78787231 -155.         -155.        ]
[-122.69696808 -155.         -155.        ]
[ -82.90908813 -155.         -155.        ]
[ -80.93939209 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -29.72727203 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -82.90908813 -155.         -155.        ]
[ -64. -155. -155.]
[ -67.93939209 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -73.45454407 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -81.72727203 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -65.1818161 -155.        -155.       ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -50.60606384 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -39.1818161 -155.        -155.       ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25.78787231 -155.         -155.        ]
[-122.69696808 -155.         -155.        ]
[ -80.93939209 -155.         -155.        ]
[ -80.93939209 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -82.90908813 -155.         -155.        ]
[ -64. -155. -155.]
[ -67.93939209 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -81.72727203 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -65.1818161 -155.        -155.       ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -81.72727203 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -92.75757599 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25.78787231 -155.         -155.        ]
[-122.69696808 -155.         -155.        ]
[ -80.93939209 -155.         -155.        ]
[ -72.27272797 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -73.45454407 -155.         -155.        ]
[ -64.39393616 -155.         -155.        ]
[ -64. -155. -155.]
