<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001AE862C0DD0>
[ -50.21212006 -155.         -155.        ]
[ -77. -155. -155.]
[-114.03030396 -155.         -155.        ]
[ -59.27272797 -155.         -155.        ]
[ -54.15151215 -155.         -155.        ]
[ -76.21212006 -155.         -155.        ]
[-127.03030396 -155.         -155.        ]
[ -98.27272797 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -38.78787994 -155.         -155.        ]
[ -27.36363983 -155.         -155.        ]
[ -64. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -90.78787994 -155.         -155.        ]
[ -74.63636017 -155.         -155.        ]
[ -84.48484802 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -73.45454407 -155.         -155.        ]
[ -31.69696808 -155.         -155.        ]
[ -32.09091187 -155.         -155.        ]
[ -25. -155. -155.]
[ -31.69696808 -155.         -155.        ]
[-105.3636322 -155.        -155.       ]
[ -91.57575989 -155.         -155.        ]
[ -91.57575989 -155.         -155.        ]
[ -33.66666412 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -50.21212006 -155.         -155.        ]
[ -50.21212006 -155.         -155.        ]
[ -77. -155. -155.]
[ -89.60606384 -155.         -155.        ]
[ -41.93939209 -155.         -155.        ]
[ -54.15151215 -155.         -155.        ]
[ -76.21212006 -155.         -155.        ]
[-127.03030396 -155.         -155.        ]
[ -98.27272797 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -46.66666412 -155.         -155.        ]
[ -27.36363983 -155.         -155.        ]
[ -64. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -90.78787994 -155.         -155.        ]
[ -74.63636017 -155.         -155.        ]
[ -84.48484802 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -73.45454407 -155.         -155.        ]
[ -31.69696808 -155.         -155.        ]
[ -32.09091187 -155.         -155.        ]
[ -52.57575989 -155.         -155.        ]
[ -31.69696808 -155.         -155.        ]
[-105.3636322 -155.        -155.       ]
[ -91.57575989 -155.         -155.        ]
[ -91.57575989 -155.         -155.        ]
[ -33.66666412 -155.         -155.        ]
[ -25. -155. -155.]
[ -73.06060791 -155.         -155.        ]
[ -50.21212006 -155.         -155.        ]
[ -50.21212006 -155.         -155.        ]
[ -77. -155. -155.]
