actor_1,actor_2
49.791664123535156, 52.708335876464844
57.08333206176758, 55.625
49.791664123535156, 52.708335876464844
57.08333206176758, 55.625
48.333335876464844, 52.708335876464844
57.08333206176758, 55.625
48.333335876464844, 52.708335876464844
57.08333206176758, 55.625
49.791664123535156, 51.25
57.08333206176758, 54.166664123535156
49.791664123535156, 51.25
57.08333206176758, 54.166664123535156
48.333335876464844, 52.708335876464844
57.08333206176758, 54.166664123535156
48.333335876464844, 52.708335876464844
55.625, 54.166664123535156
48.333335876464844, 52.708335876464844
55.625, 54.166664123535156
48.333335876464844, 54.166664123535156
55.625, 54.166664123535156
48.333335876464844, 54.166664123535156
55.625, 55.625
48.333335876464844, 54.166664123535156
55.625, 55.625
48.333335876464844, 54.166664123535156
55.625, 55.625
48.333335876464844, 54.166664123535156
55.625, 55.625
48.333335876464844, 54.166664123535156
55.625, 55.625
48.333335876464844, 55.625
57.08333206176758, 57.08333206176758
52.708335876464844, 55.625
57.08333206176758, 60.0
60.0, 60.0
57.08333206176758, 60.0
60.0, 60.0
60.0, 60.0
60.0, 60.0
60.0, 60.0
60.0, 60.0
52.708335876464844, 60.0
51.25, 58.54166793823242
48.333335876464844, 55.625
54.166664123535156, 55.625
57.08333206176758, 60.0
60.0, 60.0
60.0, 60.0
60.0, 58.54166793823242
57.08333206176758, 55.625
57.08333206176758, 58.54166793823242
55.625, 55.625
55.625, 58.54166793823242
55.625, 55.625
55.625, 58.54166793823242
58.54166793823242, 55.625
54.166664123535156, 58.54166793823242
58.54166793823242, 58.54166793823242
57.08333206176758, 58.54166793823242
58.54166793823242, 58.54166793823242
55.625, 58.54166793823242
58.54166793823242, 58.54166793823242
55.625, 58.54166793823242
58.54166793823242, 58.54166793823242
58.54166793823242, 60.0
58.54166793823242, 58.54166793823242
58.54166793823242, 60.0
58.54166793823242, 58.54166793823242
58.54166793823242, 60.0
58.54166793823242, 58.54166793823242
21.91391944885254, 20.201465606689453
21.208791732788086, 21.712453842163086
21.91391944885254, 20.201465606689453
21.208791732788086, 21.712453842163086
21.91391944885254, 20.201465606689453
21.208791732788086, 21.712453842163086
21.91391944885254, 20.201465606689453
21.208791732788086, 21.712453842163086
21.91391944885254, 20.201465606689453
21.208791732788086, 21.712453842163086
24.633699417114258, 20.402931213378906
70.56776428222656, 21.61172103881836
21.309524536132812, 71.47435760498047
70.56776428222656, 21.61172103881836
21.309524536132812, 71.47435760498047
70.56776428222656, 21.61172103881836
21.309524536132812, 71.47435760498047
70.56776428222656, 21.61172103881836
21.309524536132812, 71.47435760498047
70.56776428222656, 21.61172103881836
39.24182891845703, 34.346405029296875
49.261436462402344, 32.74509811401367
52.647056579589844, 32.24182891845703
52.647056579589844, 32.24182891845703
47.8431396484375, 31.83006477355957
49.810455322265625, 31.738561630249023
49.810455322265625, 31.738561630249023
49.810455322265625, 31.738561630249023
45.18867874145508, 38.502357482910156
36.60377502441406, 45.51886749267578
54.4339599609375, 36.76886749267578
39.492923736572266, 51.132076263427734
52.122642517089844, 37.51179122924805
39.492923736572266, 51.132076263427734
52.122642517089844, 37.51179122924805
39.492923736572266, 51.132076263427734
54.4339599609375, 35.943397521972656
42.877357482910156, 51.049530029296875
53.11320495605469, 38.089622497558594
42.877357482910156, 51.049530029296875
53.11320495605469, 38.089622497558594
42.877357482910156, 51.049530029296875
47.58254623413086, 40.97877502441406
43.950469970703125, 45.766510009765625
47.99528503417969, 37.181602478027344
43.950469970703125, 45.766510009765625
47.33490753173828, 38.4198112487793
38.83254623413086, 45.27122497558594
47.33490753173828, 38.4198112487793
38.83254623413086, 45.27122497558594
47.33490753173828, 38.4198112487793
38.83254623413086, 45.27122497558594
75.0, 75.0
74.375, 75.0
75.0, 75.0
74.375, 75.0
75.0, 75.0
74.375, 75.0
74.375, 75.0
75.0, 75.0
74.375, 75.0
75.0, 75.0
74.375, 75.0
75.0, 75.0
74.375, 75.0
75.0, 75.0
74.375, 75.0
75.0, 75.0
74.375, 75.0
75.0, 75.0
75.0, 75.0
73.75, 74.375
74.375, 73.75
73.75, 74.375
74.375, 73.75
73.75, 74.375
74.375, 73.75
73.75, 74.375
74.375, 73.75
73.75, 74.375
73.75, 74.375
74.375, 73.75
73.75, 74.375
74.375, 73.75
73.75, 74.375
30.736434936523438, 30.58139419555664
30.813953399658203, 30.271318435668945
30.968992233276367, 31.201549530029297
31.511627197265625, 30.58139419555664
30.968992233276367, 31.201549530029297
31.89922523498535, 30.58139419555664
31.43410873413086, 31.201549530029297
30.503875732421875, 30.968992233276367
31.589147567749023, 30.503875732421875
30.813953399658203, 30.271318435668945
31.046512603759766, 30.271318435668945
