actor_1,actor_2
51.25, 60.0
51.25, 60.0
52.708335876464844, 60.0
60.0, 60.0
51.25, 60.0
60.0, 60.0
52.708335876464844, 60.0
60.0, 60.0
52.708335876464844, 60.0
60.0, 60.0
54.166664123535156, 60.0
60.0, 60.0
58.54166793823242, 60.0
60.0, 60.0
58.54166793823242, 60.0
60.0, 60.0
43.873626708984375, 27.353479385375977
32.89377212524414, 42.06044006347656
43.873626708984375, 27.353479385375977
32.89377212524414, 42.06044006347656
43.873626708984375, 27.353479385375977
32.89377212524414, 42.06044006347656
43.873626708984375, 27.353479385375977
32.89377212524414, 42.06044006347656
43.873626708984375, 27.353479385375977
32.89377212524414, 42.06044006347656
39.54212188720703, 27.353479385375977
41.25457763671875, 36.72161102294922
24.935897827148438, 39.44139099121094
41.25457763671875, 36.72161102294922
24.935897827148438, 39.44139099121094
41.25457763671875, 36.72161102294922
24.935897827148438, 39.44139099121094
41.25457763671875, 36.72161102294922
24.935897827148438, 39.44139099121094
41.25457763671875, 36.72161102294922
39.150325775146484, 35.67320251464844
48.117645263671875, 34.026145935058594
55.30065155029297, 33.6143798828125
55.30065155029297, 33.6143798828125
57.542484283447266, 33.06536102294922
55.43790817260742, 32.882354736328125
55.43790817260742, 32.882354736328125
55.43790817260742, 32.882354736328125
50.224056243896484, 46.01415252685547
39.82311248779297, 47.33490753173828
54.02122497558594, 44.36320877075195
44.36320877075195, 49.72877502441406
53.773582458496094, 45.43632125854492
44.36320877075195, 49.72877502441406
53.773582458496094, 45.43632125854492
44.36320877075195, 49.72877502441406
54.18632125854492, 43.04245376586914
46.344337463378906, 48.325469970703125
52.86556625366211, 44.03302001953125
46.344337463378906, 48.325469970703125
52.86556625366211, 44.03302001953125
46.344337463378906, 48.325469970703125
49.81132125854492, 45.35377502441406
44.11556625366211, 42.05188751220703
35.86084747314453, 40.483489990234375
44.11556625366211, 42.05188751220703
35.86084747314453, 40.483489990234375
39.905662536621094, 42.95990753173828
44.693397521972656, 38.502357482910156
39.905662536621094, 42.95990753173828
44.693397521972656, 38.502357482910156
75.0, 75.0
75.0, 75.0
75.0, 73.75
75.0, 72.5
75.0, 73.75
75.0, 73.75
75.0, 73.75
75.0, 71.875
31.744186401367188, 31.821704864501953
32.20930099487305, 31.821704864501953
31.744186401367188, 31.821704864501953
32.20930099487305, 31.821704864501953
31.744186401367188, 31.821704864501953
32.20930099487305, 31.821704864501953
31.821704864501953, 31.589147567749023
31.201549530029297, 31.356590270996094
31.744186401367188, 31.821704864501953
32.20930099487305, 31.821704864501953
31.744186401367188, 31.821704864501953
32.20930099487305, 31.821704864501953
31.66666603088379, 31.589147567749023
30.968992233276367, 30.89147186279297
30.89147186279297, 31.12403106689453
31.046512603759766, 31.201549530029297
31.356590270996094, 31.821704864501953
31.589147567749023, 31.279069900512695
31.356590270996094, 31.821704864501953
31.589147567749023, 31.279069900512695
31.201549530029297, 31.43410873413086
31.201549530029297, 31.279069900512695
31.976743698120117, 30.58139419555664
30.65891456604004, 31.12403106689453
31.356590270996094, 30.58139419555664
30.65891456604004, 31.12403106689453
31.201549530029297, 30.89147186279297
30.58139419555664, 31.279069900512695
31.279069900512695, 31.201549530029297
30.42635726928711, 30.968992233276367
31.046512603759766, 30.813953399658203
30.736434936523438, 30.813953399658203
31.279069900512695, 30.968992233276367
30.736434936523438, 30.813953399658203
