actor1_mean,actor1_std,actor2_mean,actor2_std
2.4171570048612705,8.573110840903169,1.6313637820157139,7.063415505304863
3.0132760015027276,9.517496619479141,1.7855001449584962,7.390513125517451
2.790796600611864,9.180942527144214,1.0385316168511665,5.5915105177166415
2.612231546197056,8.897596021932957,1.5971112569173178,6.9881867059381655
4.254386098761308,11.12978959776954,1.28401423172212,6.250067809238461
3.8281103719876506,10.62006821809891,1.1414730160735373,5.877911998125657
3.3909735890616357,10.051844760979488,1.0385316168511665,5.591510517716642
2.7392188906669617,9.100365216947798,0.882086843252182,5.1306222330660445
3.2092692375183107,9.781500209411035,0.5897044294020709,4.081742589651336
3.2002255439758303,9.78432943665338,0.8385789534624886,4.980494739351526
1.8061317956748129,7.418445500633285,1.0827814088250598,5.708626236394457
2.9882357989170756,9.468559341482285,1.957770400159941,7.742811851911986
2.7792590584341936,9.130859667970718,1.1352441477221111,5.894062313706693
1.431847069207139,6.606943676971492,1.1300400430841964,5.885056578857329
2.3703958831564353,8.407082845570784,1.5318655126235063,6.8046208481002495
2.1874487503715185,8.111509752194054,1.0557820205147386,5.648652433378326
2.7586744276143738,9.013273669257536,1.5970147727192312,6.948341950876616
2.413490799238097,8.442162930776751,1.486440404256185,6.698014423073098
1.7064504193830061,7.05308855314907,0.5828572240369073,3.98582944433665
0.8216219560815654,4.5983886217529895,1.0581816588940263,5.589166380931739
2.8369051227132784,9.129830254843885,1.5336511840820313,6.723769104660313
1.0586125892505311,5.514535909094158,1.5713283108993314,6.9172491527662565
2.4261418927100395,8.464736830770828,0.9600376649336382,5.148011242207793
2.050518361172935,7.8218467039805715,1.3023152388925627,5.993817000195074
2.7071382751464843,8.918604345557803,1.272608982697698,5.91897933783451
1.2487101081673426,5.977364384441268,1.8564946899414063,7.3735047355830154
2.416885803222656,8.46026286472848,1.5695844752187946,6.609749569371244
1.6196101009845734,6.727988264948346,1.9097426235675812,7.300987716902665
1.0444809518209317,5.370979684342353,1.2887925456341047,5.983834752014446
1.5215890278187834,6.755639330030727,2.403318900761642,8.468550308968352
1.6743152587394403,6.937040502637219,1.5595339724892063,6.696321870759481
1.3496638488769532,6.187011444277629,2.0894864497293955,7.837402140068661
2.1824466500963484,7.864823990602106,2.0151738855573864,7.599788454451861
1.5978638743626252,6.763410933931049,3.123784454345703,9.551452767754046
0.835633574939165,4.494010374309659,1.8826842521553608,7.311209100954262
2.0113346951066955,7.678650574860275,1.8816484804506655,7.303271543366598
1.081530336473809,5.494525924648423,1.8667592290622086,7.313458253962342
1.7131669716756852,7.050805860305351,2.1607966921222745,7.882701297174264
1.4484607989971454,6.1326367051482675,1.4228010934496682,6.250156279055535
1.7707231723196137,7.039023327659202,1.9029092716991454,7.3794098586594306
2.703525511686467,8.902231226030162,1.41621822781033,6.020758864876948
2.0395296325683594,7.709650314682748,1.1558973006619753,5.392458617014997
2.1043182067871093,7.7377811500231015,1.6518129246835491,6.944841844328672
1.7830452457551034,7.178548951787984,2.886534979849151,9.060027729535088
1.5649473667144775,6.3124125220370635,0.9453930556774139,4.554393290297669
2.680846869945526,8.876273393733385,1.5354378521442413,6.428002316665891
1.1963752854800394,5.368589091533473,2.5300673443338146,8.31727595399491
0.9716523097111629,4.669204950869885,2.90665520562066,9.146248474244663
1.7873414846567006,7.2581695148414775,1.5219421992226252,6.566547725406304
2.0053378423055013,7.546525108961995,4.557595926172593,11.725319335211896
1.6829173546710998,6.527745528588785,0.7048784790039062,3.3625386378657587
1.850428243783804,7.288386843157855,2.4605506715320407,8.607688503008507
2.257408851800963,8.020396623912685,3.8060153450552874,10.600872615497341
2.359269804873709,8.373674386959545,2.205804189046224,7.7237523182019565
2.3346091605521537,8.1633849066818,2.203468570002803,8.092861665430629
1.44421502818232,6.049173400166317,1.2249189065703263,5.5480636602477205
1.7956486309275907,7.191554648094107,2.278777821858724,8.381196292804129
3.6452109018961587,10.591861670969706,2.523227322486139,8.869837584304065
2.3993747193934554,8.580306522810966,1.3090331036111582,5.79738149916576
2.2323653587928187,8.208566185550604,2.054855043925936,7.572250669161656
1.975056427001953,7.760577196947574,1.6701274900946,6.81053840723454
2.41176493846587,8.650094729914757,3.673622900698365,10.777286134831426
3.2827318993167602,10.216337100761264,2.068299859257068,7.993611837454479
1.844163661380466,7.424035397782136,2.853641086154514,9.380838699399403
1.4509621970673912,6.37635648712942,0.39117074870377133,0.3342494287503241
2.8306383525623993,9.443254436939759,2.077463722229004,8.03163218229451
1.7470707397460938,7.06454289662415,3.271344541593362,10.152894449947937
1.3529070253725406,5.930323958890242,0.7454564118188275,3.599289735330876
3.008240455804869,9.805244950582754,1.699891278124231,7.035070369643339
2.2704324010592787,8.38623103702906,2.5091574309302156,8.683836874725742
2.3381305174394087,8.522374891966694,3.1466057069839968,10.11921509061458
2.4805496760777066,8.740073448767253,1.5694795168363131,6.331215167314534
1.4383198467653189,6.170880070781063,1.295061580470351,5.32468687765892
1.6691700664918814,7.1283091704090005,2.6851343874071465,8.96471766725034
1.5808328552246094,6.650284766257515,1.8543570423854217,7.30521338591771
2.7125727554847456,9.389930691135469,2.6314727783203127,9.341183981002118
2.791093037046235,9.457851798485466,1.445987674168178,6.21332854873805
3.008779746334569,9.793795938416286,1.5926569667431192,7.022090030512085
5.2150253703576,13.216954445416691,1.3528287353515625,5.423749939119328
2.859616164005164,9.778042308837636,2.6552290454987557,9.286688341733774
2.8816553751627603,9.838787879060146,1.3318722324986612,5.589805125987893
3.0262755432128907,9.968231714566478,1.8072312624399898,7.645064262240053
2.8216535749226592,9.821168656250421,2.757722421854484,9.732529829287476
4.666950107544892,12.616255910063318,3.7898593211737204,11.440586847295043
3.119278254471426,10.182871393247591,1.5878653119700823,6.844139810380746
1.98695435157189,7.835630031683031,1.2411469959077381,5.682260994851539
3.464164844457654,10.554977841167553,4.086122060226182,12.095324881626743
3.59227734375,11.11546217241495,1.938671053820894,7.815151654749733
3.478772812530774,10.82848077569752,2.0303834232970748,7.8748011733653085
2.303364659214879,8.590256245996486,2.218542243694437,8.509011425430483
4.309447996077999,12.272386045786021,2.6019120649857954,9.062122920621974
2.790736478917739,9.713789869944694,4.163595740000407,12.500538014400641
2.826896320689808,9.572336036579465,1.4176266422978154,5.810039436062525
2.768104008265904,10.066873686600434,2.54090462661371,8.593813118449287
3.6739287414550783,11.171450539174742,2.2179089029326695,8.478464063331911
1.9318141782186864,7.425587297290803,2.590213001222539,9.40113751835669
2.4079994682793147,7.861496350750591,2.9338593844709724,10.014637657046912
1.2967723210652669,4.2721797661730925,2.544173825171686,8.93564331520583
5.287554909201229,13.362864806174262,2.4330464363098145,8.09115383297017
3.384750091552734,10.00546754342325,3.333674336207732,10.890733911569388
3.3830164189924274,8.451593794093272,1.8684732947551028,4.660045219083889
5.101632005077297,12.63960010645993,3.767979773922243,10.96572714620341
6.97105442682902,11.223721201051179,7.662816748899572,12.947218768031137
6.6409956398656815,11.261107591442224,4.441209074379741,6.326336014774847
8.915817076160062,9.626446657417436,11.437451853896633,12.08913981979426
9.950748999913534,10.549535267835193,11.391175474439349,11.041603317671811
9.25198357258368,10.450770802371471,11.138841823655731,11.170335215314713
12.863812219528924,13.639883425652247,10.464827816302959,9.603123124812832
9.402834630645481,11.037768548421237,8.788982418033626,10.576715694856594
10.18795450722299,13.163760557064798,8.321287657085218,9.042903211385475
8.394878638051722,11.693809451665155,7.818441118512835,9.461706337647412
7.647247741699219,10.26287638114127,9.409766015205674,11.38690135974529
6.93961970946368,10.50456998912805,7.281381034851075,11.633916495105682
7.085753599802653,9.582561153675895,6.630533330580768,8.51036209489274
5.09347948690099,8.672979644983403,4.913576554882434,6.844764474417342
8.23656388530581,13.295721189122498,4.7104529151620795,4.923478008963669
4.99050709605217,9.155440089834633,4.345836669206619,8.364849088698959
4.452821118491037,7.433210066675718,4.835842662387424,8.90395577379367
3.8820081793743633,7.645893250748403,5.7996063555701305,12.46959083158278
5.285213610705207,10.574872900704284,6.415679168701172,12.373327917650823
4.275109350681305,8.667747604597379,4.564632028341293,9.235380717638167
6.840492191171288,13.474981171411786,3.3717582516553923,6.668106131738044
4.388390458474948,9.908652674939662,4.060056109761083,9.764914898278251
3.791761186387804,9.145269693767048,5.908208142794096,12.208041675633613
5.017434506802945,11.237886217704794,4.204120777271412,9.588336481655915
3.9995346387227375,9.060719312574985,3.7072481267592488,8.352059497729805
3.089834953421977,6.593832696011221,4.266009377651527,9.391708194021145
3.533287830040103,8.400403369936132,3.583095180454539,8.803770135965152
3.7175163724529208,9.682851608873968,4.450334361342133,11.064199180607684
4.576488864955618,10.573276103712343,3.9362414938504577,9.658714324159108
5.762134769984654,13.345641787769377,2.8129523321492784,7.614772028532679
4.298574268817902,10.549997365790329,2.86775803565979,5.6031389773317075
4.545836513203786,10.392624719626008,3.1063840602471577,8.017179904856832
4.8858456231851495,11.3329400060172,3.509887855369728,8.598483122006396
5.267545027698544,11.928367645159097,4.097437605898604,10.17494884839869
4.692349184476412,10.9686748263122,2.6051359328012618,4.392454561788596
4.357498295051007,10.531455526765034,4.672894484908492,11.129536504793467
4.937030677508591,11.62595634304113,5.089222760704475,11.773036428393885
3.685219991774786,9.197831241994448,4.258707017164964,9.307147517934505
3.544062717144306,8.116165507729598,4.229436541360522,10.880282315966433
4.501008144644803,9.662901951036066,4.2708054489976774,9.990504502424203
4.911679585774739,10.200579054288925,3.30091059758113,8.742858400386908
4.811459889487614,10.952387350780846,3.0252374502328725,7.597171234098125
4.975122654691655,10.67175311403693,2.787525939941406,6.982839894285231
3.3645946209247297,8.014824170580937,3.6038409944564576,9.138307210792743
3.1860755436004156,7.432700688567624,5.455117768507737,11.487384000531922
3.345480107549411,8.671940788637365,4.127753523529553,9.88729786005397
4.8499579842635026,11.168430414232217,4.547766160595325,10.41522948298591
3.890748062754065,10.18477565864596,2.71934007343493,6.619652480497056
5.8975050088131065,12.959751918865441,2.828521297823998,8.316424757783897
4.024263381958008,9.806272314564879,4.129934859602419,10.359495448664934
3.3202762460350095,8.366867121373593,3.8338870847128272,8.961409359388158
4.033703695024763,9.499934210327378,4.052712539146686,10.572603284050523
4.488465143629342,10.80625824369532,4.778197309705946,11.400471264767168
